row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
17,gaussian_process,2,bucketed,history,64,512,3,17,4.7576654702425,4.079533018171787,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,gaussian_process,2,bucketed,history,64,512,3,18,4.394270062446594,4.093519061803818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,gaussian_process,2,bucketed,history,64,512,3,19,4.183797121047974,4.130339130759239,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,gaussian_process,2,bucketed,history,64,512,3,20,4.627296023070812,4.425175420939922,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,gaussian_process,2,bucketed,history,64,512,3,21,4.31611792743206,4.344083346426487,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,gaussian_process,2,bucketed,history,64,512,3,22,4.001857161521912,4.446376897394657,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,gaussian_process,2,bucketed,history,64,512,3,23,4.166786871850491,4.7247971668839455,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,gaussian_process,2,bucketed,history,64,512,3,24,4.025350175797939,4.83482750505209,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,gaussian_process,2,bucketed,history,64,512,3,25,4.083765402436256,5.068181894719601,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,gaussian_process,2,bucketed,history,64,512,3,26,4.240824833512306,4.435545824468136,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,gaussian_process,2,bucketed,history,64,512,3,27,4.4208964407444,4.348314814269543,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,gaussian_process,2,bucketed,history,64,512,3,28,3.915838934481144,4.032675184309483,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,gaussian_process,2,bucketed,history,64,512,3,29,4.115259371697903,4.43180526047945,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,0,4.222074069082737,3.8564752861857414,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,1,3.957789868116379,4.059087254106998,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,2,4.008806928992271,4.002270199358463,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,3,4.46161276102066,4.006405018270016,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,4,4.505638092756271,3.8300057873129845,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,5,3.928612619638443,3.767835356295109,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,6,3.727479450404644,3.9844108894467354,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,7,3.7759649008512497,4.097555339336395,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,8,3.975285530090332,3.743784584105015,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,9,4.030205778777599,3.885518506169319,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,10,3.966321013867855,4.017082877457142,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,11,4.022872522473335,3.9708704724907875,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,12,3.911913752555847,3.8034128323197365,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,13,3.960821710526943,3.8487339839339256,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,14,4.099281445145607,4.1693411991000175,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,15,4.062072768807411,4.416634485125542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,16,3.9455487206578255,4.408651068806648,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,17,3.921947754919529,4.079533018171787,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,18,3.716924838721752,4.093519061803818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,19,3.7229891046881676,4.130339130759239,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,20,3.885041408240795,4.425175420939922,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,21,3.8361633121967316,4.344083346426487,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,22,3.7647374272346497,4.446376897394657,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,23,3.7869809716939926,4.7247971668839455,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,24,3.770300880074501,4.83482750505209,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,25,3.7636858224868774,5.068181894719601,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,26,3.7101940512657166,4.435545824468136,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,27,3.796150676906109,4.348314814269543,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,28,3.730267085134983,4.032675184309483,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,gaussian_process,2,bucketed,history,128,512,3,29,3.7458777129650116,4.43180526047945,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,0,3.9244806468486786,3.8564752861857414,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,1,4.053471423685551,4.059087254106998,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,2,4.052864529192448,4.002270199358463,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,3,4.229788012802601,4.006405018270016,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,4,4.203447751700878,3.8300057873129845,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,5,4.491034239530563,3.767835356295109,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,6,4.133888244628906,3.9844108894467354,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,7,4.00953483581543,4.097555339336395,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,8,4.045585505664349,3.743784584105015,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,9,4.1745980232954025,3.885518506169319,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,10,4.126939155161381,4.017082877457142,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,11,4.053571902215481,3.9708704724907875,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,12,4.037339150905609,3.8034128323197365,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,13,3.8954499289393425,3.8487339839339256,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,14,4.055051699280739,4.1693411991000175,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,15,4.256216175854206,4.416634485125542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,16,4.283211432397366,4.408651068806648,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,17,3.986475318670273,4.079533018171787,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,18,4.181590378284454,4.093519061803818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,19,3.9492140263319016,4.130339130759239,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,20,4.05114208906889,4.425175420939922,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,21,4.0064641162753105,4.344083346426487,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,22,3.9575283154845238,4.446376897394657,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,23,4.117754928767681,4.7247971668839455,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,24,4.085363037884235,4.83482750505209,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,25,4.156611256301403,5.068181894719601,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,26,4.146171107888222,4.435545824468136,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,27,4.040427535772324,4.348314814269543,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,28,3.971191920340061,4.032675184309483,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,gaussian_process,2,bucketed,last_depth,64,512,3,29,3.96885746717453,4.43180526047945,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,0,3.886927269399166,3.8564752861857414,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,1,3.990574672818184,4.059087254106998,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,2,3.89450466632843,4.002270199358463,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,3,3.8271500542759895,4.006405018270016,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,4,4.000366739928722,3.8300057873129845,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,5,4.193036787211895,3.767835356295109,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,6,4.29734268784523,3.9844108894467354,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,7,4.1124763786792755,4.097555339336395,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,8,4.002874232828617,3.743784584105015,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,9,3.8402894884347916,3.885518506169319,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,10,3.912543497979641,4.017082877457142,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,11,4.261463813483715,3.9708704724907875,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,12,4.093292899429798,3.8034128323197365,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,13,3.692790076136589,3.8487339839339256,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,14,3.7854920998215675,4.1693411991000175,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,15,3.787206381559372,4.416634485125542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,16,4.035114608705044,4.408651068806648,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,17,3.9821394458413124,4.079533018171787,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,18,3.7890042811632156,4.093519061803818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,19,4.087606534361839,4.130339130759239,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,20,4.508073203265667,4.425175420939922,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,21,3.882660962641239,4.344083346426487,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,22,3.9676264375448227,4.446376897394657,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,23,3.8855270221829414,4.7247971668839455,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,24,3.8802599534392357,4.83482750505209,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,25,3.8813452050089836,5.068181894719601,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,26,3.658148229122162,4.435545824468136,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,27,3.699978895485401,4.348314814269543,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,28,3.648662567138672,4.032675184309483,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,gaussian_process,2,bucketed,last_depth,128,512,3,29,3.624029651284218,4.43180526047945,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,0,3.89105773717165,3.89105773717165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,1,4.373155616223812,4.373155616223812,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,2,4.18301260471344,4.18301260471344,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,3,3.892593540251255,3.892593540251255,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,4,3.904174640774727,3.904174640774727,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,5,4.423408314585686,4.423408314585686,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,6,4.0395258739590645,4.0395258739590645,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,7,4.1463299840688705,4.1463299840688705,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,8,4.0149165987968445,4.0149165987968445,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,9,3.9356439411640167,3.9356439411640167,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,10,3.8027608543634415,3.8027608543634415,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,11,3.909186951816082,3.909186951816082,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,12,4.168984815478325,4.168984815478325,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,13,4.016583889722824,4.016583889722824,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,14,4.061196431517601,4.061196431517601,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,15,3.8244585543870926,3.8244585543870926,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,16,4.074764795601368,4.074764795601368,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,17,4.258853010833263,4.258853010833263,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,18,3.8820929676294327,3.8820929676294327,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,19,3.92220289260149,3.92220289260149,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,20,4.0081712156534195,4.0081712156534195,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,21,4.379229322075844,4.379229322075844,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,22,5.510222256183624,5.510222256183624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,23,5.579171419143677,5.579171419143677,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,24,4.310632593929768,4.310632593929768,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,25,4.122110955417156,4.122110955417156,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,26,4.157857649028301,4.157857649028301,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,27,3.7917695865035057,3.7917695865035057,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,28,3.852202095091343,3.852202095091343,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,gaussian_process,3,monolithic,monolithic,0,512,3,29,3.907730996608734,3.907730996608734,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,0,3.8979947194457054,3.89105773717165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,1,3.7485846281051636,4.373155616223812,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,2,3.6735310405492783,4.18301260471344,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,3,3.9386072754859924,3.892593540251255,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,4,4.111838847398758,3.904174640774727,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,5,4.186162903904915,4.423408314585686,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,6,3.9544354379177094,4.0395258739590645,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,7,3.850222833454609,4.1463299840688705,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,8,3.9087050706148148,4.0149165987968445,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,9,3.9284548461437225,3.9356439411640167,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,10,3.7611337453126907,3.8027608543634415,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,11,3.7887268885970116,3.909186951816082,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,12,3.762455426156521,4.168984815478325,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,13,3.783116526901722,4.016583889722824,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,14,3.798447735607624,4.061196431517601,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,15,4.143104128539562,3.8244585543870926,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,16,4.069124460220337,4.074764795601368,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,17,3.903165340423584,4.258853010833263,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,18,3.9660280495882034,3.8820929676294327,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,19,4.011148042976856,3.92220289260149,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,20,4.462225452065468,4.0081712156534195,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,21,3.937140293419361,4.379229322075844,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,22,4.141508832573891,5.510222256183624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,23,5.359282359480858,5.579171419143677,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,24,5.050224982202053,4.310632593929768,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,25,4.0507664903998375,4.122110955417156,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,26,3.942846544086933,4.157857649028301,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,27,3.799668528139591,3.7917695865035057,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,28,3.8270779848098755,3.852202095091343,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,gaussian_process,3,bucketed,none,64,512,3,29,3.7086829096078873,3.907730996608734,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,0,3.804416611790657,3.89105773717165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,1,3.8410636335611343,4.373155616223812,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,2,3.7077243700623512,4.18301260471344,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,3,3.6354040801525116,3.892593540251255,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,4,3.7476182729005814,3.904174640774727,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,5,3.832757890224457,4.423408314585686,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,6,4.03125324845314,4.0395258739590645,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,7,3.6165782138705254,4.1463299840688705,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,8,3.751882217824459,4.0149165987968445,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,9,3.801023729145527,3.9356439411640167,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,10,3.823122277855873,3.8027608543634415,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,11,3.7878197133541107,3.909186951816082,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,12,3.6892256140708923,4.168984815478325,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,13,3.678017631173134,4.016583889722824,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,14,3.7685152292251587,4.061196431517601,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,15,3.668085254728794,3.8244585543870926,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,16,3.6490191966295242,4.074764795601368,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,17,4.272576726973057,4.258853010833263,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,18,3.860538236796856,3.8820929676294327,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,19,3.5791103914380074,3.92220289260149,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,20,3.9918341040611267,4.0081712156534195,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,21,3.814031146466732,4.379229322075844,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,22,3.66879191249609,5.510222256183624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,23,3.660048820078373,5.579171419143677,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,24,3.649621360003948,4.310632593929768,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,25,3.8725941479206085,4.122110955417156,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,gaussian_process,3,bucketed,none,128,512,3,26,3.871793143451214,4.157857649028301,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
