row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
45,funnel,4,monolithic,monolithic,0,256,4,24,0.6312003433704376,0.6312003433704376,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
45,funnel,4,monolithic,monolithic,0,256,4,25,0.6728761494159698,0.6728761494159698,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
45,funnel,4,monolithic,monolithic,0,256,4,26,0.6692412719130516,0.6692412719130516,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
45,funnel,4,monolithic,monolithic,0,256,4,27,0.6742948070168495,0.6742948070168495,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
45,funnel,4,monolithic,monolithic,0,256,4,28,0.6444227918982506,0.6444227918982506,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
45,funnel,4,monolithic,monolithic,0,256,4,29,0.6845574900507927,0.6845574900507927,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,0,0.8034992441534996,0.5762627795338631,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,1,0.8153591975569725,0.6717185527086258,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,2,0.7960188835859299,0.5941436737775803,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,3,0.762690469622612,0.6143815517425537,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,4,0.7406742945313454,0.7057390958070755,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,5,0.7683874815702438,0.6524116098880768,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,6,0.7369274795055389,0.5968784093856812,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,7,0.6581309214234352,0.5431587249040604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,8,0.7319450825452805,0.5403825342655182,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,9,0.7649237960577011,0.6618912443518639,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,10,0.6400192677974701,0.6728115007281303,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,11,0.6724444627761841,0.6371760219335556,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,12,0.6851979866623878,0.6688583791255951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,13,0.7221754267811775,0.5479395538568497,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,14,0.6972558796405792,0.5549810156226158,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,15,0.7110004350543022,0.5793015211820602,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,16,0.6753001362085342,0.5515229031443596,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,17,0.6698857694864273,0.6031068488955498,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,18,0.7247083559632301,0.5691146329045296,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,19,0.6573592200875282,0.5768623873591423,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,20,0.6817395314574242,0.5516824126243591,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,21,0.6784556284546852,0.5885103419423103,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,22,0.6637116968631744,0.6212724149227142,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,23,0.7037714198231697,0.6225106045603752,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,24,0.7078387066721916,0.6312003433704376,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,25,0.6998595967888832,0.6728761494159698,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,26,0.7287343591451645,0.6692412719130516,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,27,0.7334309220314026,0.6742948070168495,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,28,0.7536677196621895,0.6444227918982506,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
46,funnel,4,bucketed,history,64,256,4,29,0.7484085485339165,0.6845574900507927,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,0,0.7167970612645149,0.5762627795338631,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,1,0.8000430315732956,0.6717185527086258,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,2,0.8572770431637764,0.5941436737775803,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,3,0.6401980966329575,0.6143815517425537,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,4,0.8078065887093544,0.7057390958070755,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,5,0.7426329627633095,0.6524116098880768,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,6,0.6954654902219772,0.5968784093856812,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,7,0.7011776939034462,0.5431587249040604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,8,0.6127403602004051,0.5403825342655182,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,9,0.5778640136122704,0.6618912443518639,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,10,0.6540259271860123,0.6728115007281303,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,11,0.7727937400341034,0.6371760219335556,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,12,0.7089634537696838,0.6688583791255951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,13,0.6976024508476257,0.5479395538568497,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,14,0.6932946145534515,0.5549810156226158,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,15,0.6621542647480965,0.5793015211820602,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,16,0.6692653223872185,0.5515229031443596,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,17,0.6659975498914719,0.6031068488955498,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,18,0.6931258514523506,0.5691146329045296,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,19,0.629673071205616,0.5768623873591423,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,20,0.7185182645916939,0.5516824126243591,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,21,0.5975805297493935,0.5885103419423103,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,22,0.6264093741774559,0.6212724149227142,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,23,0.6019810810685158,0.6225106045603752,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,24,0.6469723731279373,0.6312003433704376,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,25,0.6088458299636841,0.6728761494159698,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,26,0.6114005744457245,0.6692412719130516,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,27,0.6228163540363312,0.6742948070168495,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,28,0.6471289768815041,0.6444227918982506,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
47,funnel,4,bucketed,history,128,256,4,29,0.8361230120062828,0.6845574900507927,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,0,0.8485499173402786,0.5762627795338631,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,1,0.7891543731093407,0.6717185527086258,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,2,0.8681468740105629,0.5941436737775803,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,3,0.9347847178578377,0.6143815517425537,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,4,0.9066697508096695,0.7057390958070755,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,5,0.8164613619446754,0.6524116098880768,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,6,0.9192620739340782,0.5968784093856812,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,7,0.9612104892730713,0.5431587249040604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,8,0.8977318108081818,0.5403825342655182,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,9,0.9340099543333054,0.6618912443518639,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,10,0.8826767578721046,0.6728115007281303,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,11,0.9074205458164215,0.6371760219335556,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,12,0.8938461095094681,0.6688583791255951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,13,0.8935133963823318,0.5479395538568497,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,14,0.909090630710125,0.5549810156226158,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,15,0.8479270786046982,0.5793015211820602,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,16,0.9102516323328018,0.5515229031443596,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,17,0.8404181525111198,0.6031068488955498,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,18,0.8186457827687263,0.5691146329045296,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,19,0.7804246693849564,0.5768623873591423,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,20,0.7480234280228615,0.5516824126243591,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,21,0.7945650294423103,0.5885103419423103,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,22,0.7470391541719437,0.6212724149227142,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,23,0.7310980707406998,0.6225106045603752,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,24,0.7809223979711533,0.6312003433704376,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,25,0.8592223525047302,0.6728761494159698,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,26,0.8062514215707779,0.6692412719130516,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,27,0.7589850276708603,0.6742948070168495,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,28,0.777246281504631,0.6444227918982506,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
48,funnel,4,bucketed,last_depth,64,256,4,29,0.794506847858429,0.6845574900507927,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,0,0.6435171887278557,0.5762627795338631,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,1,0.8460775464773178,0.6717185527086258,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,2,0.7253319099545479,0.5941436737775803,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,3,0.7630756124854088,0.6143815517425537,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,4,0.7486200481653214,0.7057390958070755,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,5,0.8078652545809746,0.6524116098880768,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,6,0.7529072612524033,0.5968784093856812,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,7,0.7101877555251122,0.5431587249040604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,8,0.8441090807318687,0.5403825342655182,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,9,0.7819506004452705,0.6618912443518639,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,10,0.7361912950873375,0.6728115007281303,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,11,0.8392443507909775,0.6371760219335556,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,12,0.7305818572640419,0.6688583791255951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,13,0.7154213637113571,0.5479395538568497,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,14,0.7459888383746147,0.5549810156226158,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,15,0.7624673992395401,0.5793015211820602,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,16,0.7673904448747635,0.5515229031443596,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,17,0.6849329471588135,0.6031068488955498,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,18,0.6602745428681374,0.5691146329045296,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,19,0.7614962235093117,0.5768623873591423,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,20,0.7814191803336143,0.5516824126243591,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,21,0.7137480452656746,0.5885103419423103,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,22,0.81162329018116,0.6212724149227142,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,23,0.7529079839587212,0.6225106045603752,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,24,0.7515728548169136,0.6312003433704376,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,25,0.6813317313790321,0.6728761494159698,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,26,0.8688658475875854,0.6692412719130516,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,27,0.8600411117076874,0.6742948070168495,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,28,0.8615324720740318,0.6444227918982506,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
49,funnel,4,bucketed,last_depth,128,256,4,29,0.9299007132649422,0.6845574900507927,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,0,1.2214405238628387,1.2214405238628387,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,1,1.1479419469833374,1.1479419469833374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,2,1.1963736563920975,1.1963736563920975,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,3,1.1443168073892593,1.1443168073892593,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,4,1.1547153368592262,1.1547153368592262,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,5,1.4283073991537094,1.4283073991537094,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,6,1.286249227821827,1.286249227821827,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,7,1.2388902306556702,1.2388902306556702,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,8,1.2503909096121788,1.2503909096121788,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,9,1.0783266052603722,1.0783266052603722,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,10,1.1395922526717186,1.1395922526717186,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,11,1.078989453613758,1.078989453613758,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,12,1.02909617125988,1.02909617125988,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,13,1.174825370311737,1.174825370311737,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,14,1.2119932249188423,1.2119932249188423,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,15,1.3164563924074173,1.3164563924074173,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,16,1.230038933455944,1.230038933455944,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,17,1.1445173919200897,1.1445173919200897,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,18,1.1886651068925858,1.1886651068925858,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,19,1.2806588262319565,1.2806588262319565,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,20,1.1800033748149872,1.1800033748149872,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,21,1.1208721548318863,1.1208721548318863,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,22,1.1649014800786972,1.1649014800786972,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,23,1.2162757515907288,1.2162757515907288,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,24,1.2321116402745247,1.2321116402745247,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,25,1.1705436632037163,1.1705436632037163,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,26,1.146891638636589,1.146891638636589,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,27,1.121454857289791,1.121454857289791,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,28,1.0786890015006065,1.0786890015006065,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
50,funnel,0,monolithic,monolithic,0,512,4,29,1.1315529495477676,1.1315529495477676,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,0,1.189915157854557,1.2214405238628387,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,1,1.134740374982357,1.1479419469833374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,2,0.9308423697948456,1.1963736563920975,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,3,1.067933313548565,1.1443168073892593,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,4,1.1396143734455109,1.1547153368592262,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,5,1.1670226082205772,1.4283073991537094,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,6,1.0594674795866013,1.286249227821827,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,7,1.1239942163228989,1.2388902306556702,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,8,1.1496667638421059,1.2503909096121788,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,9,1.17164196819067,1.0783266052603722,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,10,1.0759938284754753,1.1395922526717186,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,11,1.1536642462015152,1.078989453613758,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,12,1.1815035864710808,1.02909617125988,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,13,1.3674903884530067,1.174825370311737,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,14,1.2806935086846352,1.2119932249188423,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,15,1.2688026502728462,1.3164563924074173,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,16,1.2357032895088196,1.230038933455944,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,17,1.2899981513619423,1.1445173919200897,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,18,1.048741228878498,1.1886651068925858,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,19,1.1345910727977753,1.2806588262319565,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,20,1.2699539810419083,1.1800033748149872,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,21,1.1217826530337334,1.1208721548318863,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,22,1.1021339297294617,1.1649014800786972,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,23,1.1403216794133186,1.2162757515907288,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,24,1.330371007323265,1.2321116402745247,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,25,1.2572031915187836,1.1705436632037163,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,26,1.3194303438067436,1.146891638636589,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,27,1.1512926742434502,1.121454857289791,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,28,1.3595462068915367,1.0786890015006065,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
51,funnel,0,bucketed,history,64,512,4,29,1.2461995854973793,1.1315529495477676,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
52,funnel,0,bucketed,history,128,512,4,0,1.2263721004128456,1.2214405238628387,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
52,funnel,0,bucketed,history,128,512,4,1,1.1204720512032509,1.1479419469833374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
52,funnel,0,bucketed,history,128,512,4,2,1.070310801267624,1.1963736563920975,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
52,funnel,0,bucketed,history,128,512,4,3,1.2775072008371353,1.1443168073892593,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
52,funnel,0,bucketed,history,128,512,4,4,1.1474837064743042,1.1547153368592262,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
52,funnel,0,bucketed,history,128,512,4,5,1.0539782643318176,1.4283073991537094,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
52,funnel,0,bucketed,history,128,512,4,6,1.0202544331550598,1.286249227821827,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
52,funnel,0,bucketed,history,128,512,4,7,1.2579470202326775,1.2388902306556702,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
52,funnel,0,bucketed,history,128,512,4,8,1.1252644956111908,1.2503909096121788,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
