row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
17,hierarchical_logistic,2,bucketed,history,64,512,8,8,0.41960717737674713,0.35855458676815033,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,9,0.540119856595993,0.39302362501621246,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,10,0.4958030804991722,0.3600793480873108,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,11,0.49578021466732025,0.3616007789969444,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,12,0.4963079020380974,0.3888610228896141,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,13,0.5259013921022415,0.3642379939556122,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,14,0.5207822099328041,0.39004600793123245,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,15,0.5394207984209061,0.5091011226177216,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,16,0.5472889617085457,0.449212446808815,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,17,0.5749956145882607,0.48559073358774185,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,18,0.5635332837700844,0.45864085853099823,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,19,0.6390876844525337,0.470854252576828,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,20,0.6077531948685646,0.4549279734492302,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,21,0.5420326292514801,0.4919193983078003,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,22,0.5309783443808556,0.515940859913826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,23,0.6079084128141403,0.5075167044997215,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,24,0.5451801046729088,0.4771401286125183,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,25,0.5684051960706711,0.47671177983283997,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,26,0.5396962240338326,0.4839509353041649,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,27,0.5670580491423607,0.4516912251710892,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,28,0.5070364028215408,0.44055134803056717,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,29,0.5684678554534912,0.49723656475543976,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,0,0.5386773645877838,0.48425111919641495,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,1,0.6684561744332314,0.4585798978805542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,2,0.522530160844326,0.4896583780646324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,3,0.571986198425293,0.47176113724708557,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,4,0.5507242307066917,0.3960889205336571,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,5,0.5664162337779999,0.38420621305704117,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,6,0.5373448207974434,0.49995213747024536,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,7,0.5259899869561195,0.3647141829133034,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,8,0.5517055988311768,0.35855458676815033,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,9,0.585668183863163,0.39302362501621246,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,10,0.5275359079241753,0.3600793480873108,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,11,0.5405871942639351,0.3616007789969444,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,12,0.5599378868937492,0.3888610228896141,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,13,0.5400349721312523,0.3642379939556122,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,14,0.6147361546754837,0.39004600793123245,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,15,0.5672779679298401,0.5091011226177216,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,16,0.5540110617876053,0.449212446808815,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,17,0.5904340520501137,0.48559073358774185,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,18,0.5593922212719917,0.45864085853099823,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,19,0.7282209172844887,0.470854252576828,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,20,0.5743144229054451,0.4549279734492302,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,21,0.4902874678373337,0.4919193983078003,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,22,0.4744604378938675,0.515940859913826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,23,0.47068019211292267,0.5075167044997215,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,24,0.4688691273331642,0.4771401286125183,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,25,0.45850278437137604,0.47671177983283997,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,26,0.4558328315615654,0.4839509353041649,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,27,0.4527999982237816,0.4516912251710892,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,28,0.46583373099565506,0.44055134803056717,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,29,0.4685857370495796,0.49723656475543976,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,0,0.4237067326903343,0.48425111919641495,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,1,0.4168122485280037,0.4585798978805542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,2,0.43156324326992035,0.4896583780646324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,3,0.4360553100705147,0.47176113724708557,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,4,0.4344403073191643,0.3960889205336571,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,5,0.44767192751169205,0.38420621305704117,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,6,0.44629456102848053,0.49995213747024536,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,7,0.43389323353767395,0.3647141829133034,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,8,0.43553054332733154,0.35855458676815033,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,9,0.4430273473262787,0.39302362501621246,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,10,0.43738774955272675,0.3600793480873108,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,11,0.4594837948679924,0.3616007789969444,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,12,0.4480891302227974,0.3888610228896141,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,13,0.44077493250370026,0.3642379939556122,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,14,0.4470311626791954,0.39004600793123245,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,15,0.4350602999329567,0.5091011226177216,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,16,0.4650949388742447,0.449212446808815,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,17,0.45052238553762436,0.48559073358774185,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,18,0.46438805758953094,0.45864085853099823,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,19,0.4459524154663086,0.470854252576828,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,20,0.46581241488456726,0.4549279734492302,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,21,0.4492899030447006,0.4919193983078003,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,22,0.44246620684862137,0.515940859913826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,23,0.44030021131038666,0.5075167044997215,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,24,0.45369087904691696,0.4771401286125183,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,25,0.4498382806777954,0.47671177983283997,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,26,0.4446433261036873,0.4839509353041649,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,27,0.43488580733537674,0.4516912251710892,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,28,0.4254348427057266,0.44055134803056717,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,29,0.42694925516843796,0.49723656475543976,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,0,0.45297715812921524,0.48425111919641495,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,1,0.4799189940094948,0.4585798978805542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,2,0.48427408188581467,0.4896583780646324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,3,0.5044456794857979,0.47176113724708557,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,4,0.4976872578263283,0.3960889205336571,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,5,0.48267611861228943,0.38420621305704117,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,6,0.48847442120313644,0.49995213747024536,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,7,0.4648132175207138,0.3647141829133034,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,8,0.4653560221195221,0.35855458676815033,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,9,0.47501223534345627,0.39302362501621246,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,10,0.4727795794606209,0.3600793480873108,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,11,0.49376919120550156,0.3616007789969444,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,12,0.4978993684053421,0.3888610228896141,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,13,0.5063711330294609,0.3642379939556122,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,14,0.4838814288377762,0.39004600793123245,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,15,0.5149845108389854,0.5091011226177216,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,16,0.4593464434146881,0.449212446808815,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,17,0.4999133571982384,0.48559073358774185,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,18,0.4982374459505081,0.45864085853099823,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,19,0.5000307187438011,0.470854252576828,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,20,0.47297800332307816,0.4549279734492302,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,21,0.48729342967271805,0.4919193983078003,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,22,0.477848544716835,0.515940859913826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,23,0.46953999251127243,0.5075167044997215,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,24,0.5265068486332893,0.4771401286125183,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,25,0.48413173109292984,0.47671177983283997,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,26,0.46244826912879944,0.4839509353041649,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,27,0.5109423696994781,0.4516912251710892,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,28,0.48974208533763885,0.44055134803056717,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,29,0.47536700963974,0.49723656475543976,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,0,0.38436976820230484,0.38436976820230484,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,1,0.39978741109371185,0.39978741109371185,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,2,0.37539392709732056,0.37539392709732056,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,3,0.38355350494384766,0.38355350494384766,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,4,0.3962042033672333,0.3962042033672333,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,5,0.3769332244992256,0.3769332244992256,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,6,0.3829095959663391,0.3829095959663391,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,7,0.3667048364877701,0.3667048364877701,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,8,0.3640357777476311,0.3640357777476311,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,9,0.3660808652639389,0.3660808652639389,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,10,0.3872294947504997,0.3872294947504997,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,11,0.3732674643397331,0.3732674643397331,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,12,0.38109342008829117,0.38109342008829117,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,13,0.38110294193029404,0.38110294193029404,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,14,0.37286975234746933,0.37286975234746933,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,15,0.38454245030879974,0.38454245030879974,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,16,0.41997313499450684,0.41997313499450684,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,17,0.4648320823907852,0.4648320823907852,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,18,0.3936620503664017,0.3936620503664017,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,19,0.523620568215847,0.523620568215847,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,20,0.4936668202280998,0.4936668202280998,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,21,0.4164911285042763,0.4164911285042763,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,22,0.4189607501029968,0.4189607501029968,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,23,0.3789856880903244,0.3789856880903244,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,24,0.3655030429363251,0.3655030429363251,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,25,0.36918850988149643,0.36918850988149643,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,26,0.3727530464529991,0.3727530464529991,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,27,0.36427347362041473,0.36427347362041473,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,28,0.3780449703335762,0.3780449703335762,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,29,0.3652065321803093,0.3652065321803093,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,0,0.43094415962696075,0.38436976820230484,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,1,0.41969239711761475,0.39978741109371185,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,2,0.42438385635614395,0.37539392709732056,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,3,0.42125843465328217,0.38355350494384766,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,4,0.4226934239268303,0.3962042033672333,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,5,0.44295116513967514,0.3769332244992256,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,6,0.4460282474756241,0.3829095959663391,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,7,0.42089349031448364,0.3667048364877701,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,8,0.43289878964424133,0.3640357777476311,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,9,0.5054055079817772,0.3660808652639389,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,10,0.43276891857385635,0.3872294947504997,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,11,0.4384125843644142,0.3732674643397331,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,12,0.4310142695903778,0.38109342008829117,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,13,0.4287498742341995,0.38110294193029404,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,14,0.4408724308013916,0.37286975234746933,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,15,0.44379399716854095,0.38454245030879974,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,16,0.45037195831537247,0.41997313499450684,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,17,0.42292820662260056,0.4648320823907852,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,18,0.4280604049563408,0.3936620503664017,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,19,0.41079436242580414,0.523620568215847,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,20,0.4258199483156204,0.4936668202280998,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,21,0.43796582520008087,0.4164911285042763,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,22,0.43101419508457184,0.4189607501029968,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,23,0.4382786452770233,0.3789856880903244,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,24,0.42261815816164017,0.3655030429363251,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,25,0.43195411562919617,0.36918850988149643,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,26,0.43912700563669205,0.3727530464529991,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,27,0.42406707257032394,0.36427347362041473,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,28,0.43065015971660614,0.3780449703335762,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,29,0.43939075618982315,0.3652065321803093,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,0,0.4585545137524605,0.38436976820230484,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,1,0.462410569190979,0.39978741109371185,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,2,0.4561772346496582,0.37539392709732056,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,3,0.47879181057214737,0.38355350494384766,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,4,0.4659831151366234,0.3962042033672333,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,5,0.47922616451978683,0.3769332244992256,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,6,0.4536621496081352,0.3829095959663391,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,7,0.46658238768577576,0.3667048364877701,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
