row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,21,0.4479825869202614,0.4479825869202614,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,22,0.5055687800049782,0.5055687800049782,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,23,0.4529128894209862,0.4529128894209862,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,24,0.5041943192481995,0.5041943192481995,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,25,0.4859127253293991,0.4859127253293991,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,26,0.4303036257624626,0.4303036257624626,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,27,0.3870123028755188,0.3870123028755188,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,28,0.48412882536649704,0.48412882536649704,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,29,0.4766944870352745,0.4766944870352745,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,0,0.6688586622476578,0.4756280928850174,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,1,0.6541313156485558,0.48825588822364807,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,2,0.6118214055895805,0.5101094171404839,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,3,0.6096080839633942,0.5142949149012566,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,4,0.5949387475848198,0.5268143340945244,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,5,0.5708722546696663,0.5341608002781868,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,6,0.6365466862916946,0.5026913955807686,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,7,0.6671307682991028,0.5142463147640228,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,8,0.5804275795817375,0.42838507890701294,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,9,0.5619518607854843,0.439920037984848,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,10,0.576244480907917,0.4130012020468712,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,11,0.565125122666359,0.5437279716134071,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,12,0.5699559673666954,0.45048677176237106,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,13,0.49129410088062286,0.4839675650000572,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,14,0.5305079519748688,0.4258692190051079,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,15,0.5760420858860016,0.4385300576686859,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,16,0.44601352512836456,0.4233214780688286,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,17,0.507414922118187,0.489093117415905,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,18,0.5832099616527557,0.49529360234737396,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,19,0.536580815911293,0.4753778725862503,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,20,0.5228167697787285,0.5304902195930481,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,21,0.568420834839344,0.4479825869202614,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,22,0.528729259967804,0.5055687800049782,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,23,0.5863533392548561,0.4529128894209862,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,24,0.5421913638710976,0.5041943192481995,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,25,0.5782966986298561,0.4859127253293991,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,26,0.5149813368916512,0.4303036257624626,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,27,0.5349316522479057,0.3870123028755188,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,28,0.516467772424221,0.48412882536649704,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,eight_schools_noncentered,1,bucketed,none,64,512,10,29,0.5039228871464729,0.4766944870352745,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,0,0.43112532794475555,0.4756280928850174,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,1,0.44581664353609085,0.48825588822364807,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,2,0.43132752925157547,0.5101094171404839,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,3,0.48161107301712036,0.5142949149012566,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,4,0.4676878973841667,0.5268143340945244,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,5,0.4236273467540741,0.5341608002781868,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,6,0.47975876182317734,0.5026913955807686,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,7,0.4358254745602608,0.5142463147640228,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,8,0.42544369399547577,0.42838507890701294,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,9,0.468087799847126,0.439920037984848,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,10,0.41678573191165924,0.4130012020468712,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,11,0.4459541141986847,0.5437279716134071,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,12,0.47126221656799316,0.45048677176237106,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,13,0.5018165037035942,0.4839675650000572,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,14,0.47888730466365814,0.4258692190051079,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,15,0.4718897268176079,0.4385300576686859,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,16,0.43439362943172455,0.4233214780688286,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,17,0.49440596252679825,0.489093117415905,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,18,0.42770063877105713,0.49529360234737396,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,19,0.41583120077848434,0.4753778725862503,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,20,0.4787455424666405,0.5304902195930481,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,21,0.43720901012420654,0.4479825869202614,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,22,0.45714377611875534,0.5055687800049782,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,23,0.45013945549726486,0.4529128894209862,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,24,0.4577992707490921,0.5041943192481995,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,25,0.4156585708260536,0.4859127253293991,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,26,0.4491487294435501,0.4303036257624626,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,27,0.4011317491531372,0.3870123028755188,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,28,0.43303804844617844,0.48412882536649704,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_noncentered,1,bucketed,none,128,512,10,29,0.43244844675064087,0.4766944870352745,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,0,0.4915543645620346,0.4756280928850174,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,1,0.44916650652885437,0.48825588822364807,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,2,0.5723075196146965,0.5101094171404839,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,3,0.46149247884750366,0.5142949149012566,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,4,0.5358965992927551,0.5268143340945244,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,5,0.5452644526958466,0.5341608002781868,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,6,0.5230772718787193,0.5026913955807686,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,7,0.49723903834819794,0.5142463147640228,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,8,0.5335099622607231,0.42838507890701294,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,9,0.47994060814380646,0.439920037984848,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,10,0.5076024606823921,0.4130012020468712,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,11,0.5721549019217491,0.5437279716134071,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,12,0.43944811075925827,0.45048677176237106,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,13,0.461765319108963,0.4839675650000572,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,14,0.4185679405927658,0.4258692190051079,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,15,0.4996006041765213,0.4385300576686859,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,16,0.5442269667983055,0.4233214780688286,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,17,0.49068818241357803,0.489093117415905,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,18,0.5378166139125824,0.49529360234737396,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,19,0.5159359872341156,0.4753778725862503,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,20,0.4682679697871208,0.5304902195930481,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,21,0.43470415472984314,0.4479825869202614,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,22,0.5497709438204765,0.5055687800049782,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,23,0.525255098938942,0.4529128894209862,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,24,0.5078496113419533,0.5041943192481995,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,25,0.4446691647171974,0.4859127253293991,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,26,0.5097857937216759,0.4303036257624626,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,27,0.45273351669311523,0.3870123028755188,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,28,0.4587441012263298,0.48412882536649704,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_noncentered,1,bucketed,history,64,512,10,29,0.4247087389230728,0.4766944870352745,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,0,0.48083866387605667,0.4756280928850174,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,1,0.4591546654701233,0.48825588822364807,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,2,0.46412215381860733,0.5101094171404839,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,3,0.41150351613759995,0.5142949149012566,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,4,0.44938769936561584,0.5268143340945244,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,5,0.45671434700489044,0.5341608002781868,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,6,0.42699966579675674,0.5026913955807686,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,7,0.4362107068300247,0.5142463147640228,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,8,0.41491135209798813,0.42838507890701294,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,9,0.45063366740942,0.439920037984848,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,10,0.4818275347352028,0.4130012020468712,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,11,0.41969484090805054,0.5437279716134071,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,12,0.44409672915935516,0.45048677176237106,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,13,0.523501344025135,0.4839675650000572,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,14,0.5271334648132324,0.4258692190051079,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,15,0.5123964250087738,0.4385300576686859,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,16,0.6024507358670235,0.4233214780688286,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,17,0.5587084740400314,0.489093117415905,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,18,0.5269003808498383,0.49529360234737396,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,19,0.5438974350690842,0.4753778725862503,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,20,0.4797174260020256,0.5304902195930481,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,21,0.4914967939257622,0.4479825869202614,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,22,0.4434554651379585,0.5055687800049782,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,23,0.4543604478240013,0.4529128894209862,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,24,0.47559529542922974,0.5041943192481995,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,25,0.45371415466070175,0.4859127253293991,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,26,0.45088014006614685,0.4303036257624626,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,27,0.4455143138766289,0.3870123028755188,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,28,0.41878920793533325,0.48412882536649704,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_noncentered,1,bucketed,history,128,512,10,29,0.44303518533706665,0.4766944870352745,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,0,0.48021412640810013,0.4756280928850174,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,1,0.5392176359891891,0.48825588822364807,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,2,0.5119248554110527,0.5101094171404839,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,3,0.4976218417286873,0.5142949149012566,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,4,0.5156073272228241,0.5268143340945244,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,5,0.5165633261203766,0.5341608002781868,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,6,0.5696295723319054,0.5026913955807686,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,7,0.5605788081884384,0.5142463147640228,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,8,0.53349269926548,0.42838507890701294,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,9,0.47673872858285904,0.439920037984848,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,10,0.45930756628513336,0.4130012020468712,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,11,0.49916329979896545,0.5437279716134071,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,12,0.5409779995679855,0.45048677176237106,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,13,0.4748227596282959,0.4839675650000572,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,14,0.5715540200471878,0.4258692190051079,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,15,0.47945018112659454,0.4385300576686859,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,16,0.49063633382320404,0.4233214780688286,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,17,0.528942234814167,0.489093117415905,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,18,0.5388259068131447,0.49529360234737396,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,19,0.607993558049202,0.4753778725862503,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,20,0.5590517520904541,0.5304902195930481,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,21,0.5231127068400383,0.4479825869202614,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,22,0.533484123647213,0.5055687800049782,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,23,0.5074641928076744,0.4529128894209862,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,24,0.5128665938973427,0.5041943192481995,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,25,0.5315749123692513,0.4859127253293991,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,26,0.5726226940751076,0.4303036257624626,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,27,0.5791887119412422,0.3870123028755188,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,28,0.5362399443984032,0.48412882536649704,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_noncentered,1,bucketed,last_depth,64,512,10,29,0.4607277512550354,0.4766944870352745,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,0,0.44886527955532074,0.4756280928850174,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,1,0.4316679686307907,0.48825588822364807,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,2,0.4904276579618454,0.5101094171404839,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,3,0.4320240467786789,0.5142949149012566,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,4,0.5142793580889702,0.5268143340945244,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,5,0.46539463847875595,0.5341608002781868,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,6,0.4818395674228668,0.5026913955807686,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,7,0.4521254375576973,0.5142463147640228,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,8,0.4486587420105934,0.42838507890701294,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,9,0.42028531432151794,0.439920037984848,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,10,0.44132187217473984,0.4130012020468712,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,11,0.4422001913189888,0.5437279716134071,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,12,0.4217182993888855,0.45048677176237106,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,13,0.4885067790746689,0.4839675650000572,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,14,0.418399453163147,0.4258692190051079,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,15,0.46095606684684753,0.4385300576686859,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,16,0.47059260308742523,0.4233214780688286,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,17,0.4746222496032715,0.489093117415905,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,18,0.4492711201310158,0.49529360234737396,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_noncentered,1,bucketed,last_depth,128,512,10,19,0.4879324361681938,0.4753778725862503,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
