row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
17,stochastic_volatility,2,bucketed,history,64,512,6,18,0.48690763860940933,0.25754083693027496,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,stochastic_volatility,2,bucketed,history,64,512,6,19,0.49699752032756805,0.23624000698328018,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,stochastic_volatility,2,bucketed,history,64,512,6,20,0.48911692947149277,0.23982640355825424,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,stochastic_volatility,2,bucketed,history,64,512,6,21,0.45726918429136276,0.2540633827447891,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,stochastic_volatility,2,bucketed,history,64,512,6,22,0.4717075154185295,0.2544425129890442,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,stochastic_volatility,2,bucketed,history,64,512,6,23,0.5026499107480049,0.23474016785621643,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,stochastic_volatility,2,bucketed,history,64,512,6,24,0.5180682465434074,0.24306068569421768,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,stochastic_volatility,2,bucketed,history,64,512,6,25,0.4812789410352707,0.23913517594337463,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,stochastic_volatility,2,bucketed,history,64,512,6,26,0.4922770634293556,0.2607796713709831,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,stochastic_volatility,2,bucketed,history,64,512,6,27,0.5201180130243301,0.2819404602050781,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,stochastic_volatility,2,bucketed,history,64,512,6,28,0.5188771560788155,0.2430701032280922,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,stochastic_volatility,2,bucketed,history,64,512,6,29,0.4531524255871773,0.2396983727812767,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,0,0.40482328832149506,0.23516660183668137,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,1,0.4412844404578209,0.2478620931506157,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,2,0.3712141215801239,0.23809316009283066,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,3,0.38746169209480286,0.24680597335100174,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,4,0.4602363705635071,0.2571052238345146,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,5,0.3989691436290741,0.2691781520843506,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,6,0.3780898153781891,0.2562839016318321,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,7,0.4435020610690117,0.24109012633562088,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,8,0.48744410276412964,0.2455328404903412,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,9,0.4501425102353096,0.2590494155883789,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,10,0.5186672881245613,0.25328873842954636,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,11,0.5767095014452934,0.28614843636751175,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,12,0.5592804029583931,0.265895277261734,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,13,0.5200001746416092,0.254527248442173,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,14,0.5318884924054146,0.25103458017110825,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,15,0.6196827217936516,0.3204249367117882,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,16,0.5979745090007782,0.23536888509988785,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,17,0.6172223463654518,0.24637633562088013,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,18,0.6256206780672073,0.25754083693027496,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,19,0.5697739571332932,0.23624000698328018,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,20,0.4959579035639763,0.23982640355825424,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,21,0.5681616365909576,0.2540633827447891,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,22,0.5888087674975395,0.2544425129890442,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,23,0.4692305028438568,0.23474016785621643,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,24,0.5615780502557755,0.24306068569421768,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,25,0.5244659557938576,0.23913517594337463,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,26,0.5003771260380745,0.2607796713709831,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,27,0.542148545384407,0.2819404602050781,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,28,0.5692357197403908,0.2430701032280922,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,stochastic_volatility,2,bucketed,history,128,512,6,29,0.5423768013715744,0.2396983727812767,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,0,0.5793573632836342,0.23516660183668137,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,1,0.6151218339800835,0.2478620931506157,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,2,0.6151698082685471,0.23809316009283066,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,3,0.5298576429486275,0.24680597335100174,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,4,0.5774339288473129,0.2571052238345146,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,5,0.5523554682731628,0.2691781520843506,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,6,0.5628377199172974,0.2562839016318321,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,7,0.5964396744966507,0.24109012633562088,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,8,0.659821555018425,0.2455328404903412,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,9,0.7013220191001892,0.2590494155883789,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,10,0.6574377864599228,0.25328873842954636,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,11,0.6246474757790565,0.28614843636751175,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,12,0.7448097243905067,0.265895277261734,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,13,0.6059232354164124,0.254527248442173,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,14,0.6831171959638596,0.25103458017110825,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,15,0.6584848761558533,0.3204249367117882,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,16,0.6407726407051086,0.23536888509988785,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,17,0.754043884575367,0.24637633562088013,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,18,0.6122205629944801,0.25754083693027496,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,19,0.5486624911427498,0.23624000698328018,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,20,0.5809051766991615,0.23982640355825424,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,21,0.4831659644842148,0.2540633827447891,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,22,0.47128933668136597,0.2544425129890442,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,23,0.509396456182003,0.23474016785621643,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,24,0.5894589126110077,0.24306068569421768,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,25,0.573952853679657,0.23913517594337463,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,26,0.5436080917716026,0.2607796713709831,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,27,0.5325591862201691,0.2819404602050781,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,28,0.5391490682959557,0.2430701032280922,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,stochastic_volatility,2,bucketed,last_depth,64,512,6,29,0.627706304192543,0.2396983727812767,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,0,0.6966610178351402,0.23516660183668137,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,1,0.4382549673318863,0.2478620931506157,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,2,0.4590710625052452,0.23809316009283066,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,3,0.4708927273750305,0.24680597335100174,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,4,0.5510176941752434,0.2571052238345146,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,5,0.5527223646640778,0.2691781520843506,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,6,0.4574728459119797,0.2562839016318321,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,7,0.4393066391348839,0.24109012633562088,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,8,0.4786137491464615,0.2455328404903412,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,9,0.48080209642648697,0.2590494155883789,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,10,0.4905446097254753,0.25328873842954636,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,11,0.44958969950675964,0.28614843636751175,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,12,0.5376183986663818,0.265895277261734,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,13,0.5166076719760895,0.254527248442173,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,14,0.5281796380877495,0.25103458017110825,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,15,0.44652649015188217,0.3204249367117882,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,16,0.5544177293777466,0.23536888509988785,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,17,0.5816074386239052,0.24637633562088013,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,18,0.598052628338337,0.25754083693027496,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,19,0.5977085009217262,0.23624000698328018,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,20,0.604842834174633,0.23982640355825424,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,21,0.6176726967096329,0.2540633827447891,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,22,0.6796968653798103,0.2544425129890442,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,23,0.5840194821357727,0.23474016785621643,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,24,0.6236655563116074,0.24306068569421768,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,25,0.7074731811881065,0.23913517594337463,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,26,0.6372532248497009,0.2607796713709831,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,27,0.6339699849486351,0.2819404602050781,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,28,0.5472992360591888,0.2430701032280922,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,stochastic_volatility,2,bucketed,last_depth,128,512,6,29,0.6772483140230179,0.2396983727812767,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,0,0.3942735716700554,0.3942735716700554,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,1,0.36007358878850937,0.36007358878850937,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,2,0.33917468786239624,0.33917468786239624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,3,0.3526131212711334,0.3526131212711334,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,4,0.33432481437921524,0.33432481437921524,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,5,0.3118261843919754,0.3118261843919754,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,6,0.35606418550014496,0.35606418550014496,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,7,0.3234597444534302,0.3234597444534302,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,8,0.3045969307422638,0.3045969307422638,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,9,0.31222400814294815,0.31222400814294815,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,10,0.28781281411647797,0.28781281411647797,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,11,0.2946157231926918,0.2946157231926918,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,12,0.3419233709573746,0.3419233709573746,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,13,0.3478289395570755,0.3478289395570755,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,14,0.40173718333244324,0.40173718333244324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,15,0.36307796835899353,0.36307796835899353,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,16,0.350308820605278,0.350308820605278,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,17,0.3478800803422928,0.3478800803422928,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,18,0.319038949906826,0.319038949906826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,19,0.31507688760757446,0.31507688760757446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,20,0.3306549862027168,0.3306549862027168,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,21,0.3597603142261505,0.3597603142261505,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,22,0.3150746077299118,0.3150746077299118,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,23,0.33382489532232285,0.33382489532232285,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,24,0.33481423556804657,0.33481423556804657,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,25,0.31968896090984344,0.31968896090984344,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,26,0.3591565564274788,0.3591565564274788,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,27,0.3757462278008461,0.3757462278008461,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,28,0.31917545199394226,0.31917545199394226,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,stochastic_volatility,3,monolithic,monolithic,0,512,6,29,0.34726519137620926,0.34726519137620926,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,0,0.6705461889505386,0.3942735716700554,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,1,0.5595590323209763,0.36007358878850937,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,2,0.6151496917009354,0.33917468786239624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,3,0.5897720828652382,0.3526131212711334,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,4,0.5850779488682747,0.33432481437921524,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,5,0.5480045452713966,0.3118261843919754,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,6,0.5301648303866386,0.35606418550014496,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,7,0.5249290242791176,0.3234597444534302,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,8,0.514721542596817,0.3045969307422638,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,9,0.5358699336647987,0.31222400814294815,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,10,0.532103881239891,0.28781281411647797,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,11,0.5693628191947937,0.2946157231926918,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,12,0.6049462407827377,0.3419233709573746,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,13,0.5168155953288078,0.3478289395570755,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,14,0.5465075150132179,0.40173718333244324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,15,0.6138961017131805,0.36307796835899353,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,16,0.6383796185255051,0.350308820605278,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,17,0.6136922538280487,0.3478800803422928,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,18,0.59139334410429,0.319038949906826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,19,0.6168295294046402,0.31507688760757446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,20,0.5814331471920013,0.3306549862027168,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,21,0.6269520074129105,0.3597603142261505,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,22,0.5649558901786804,0.3150746077299118,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,23,0.5167610049247742,0.33382489532232285,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,24,0.5664700716733932,0.33481423556804657,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,25,0.5186732113361359,0.31968896090984344,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,26,0.5731526166200638,0.3591565564274788,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,27,0.5945831686258316,0.3757462278008461,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,28,0.5903793573379517,0.31917545199394226,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,stochastic_volatility,3,bucketed,none,64,512,6,29,0.6009171679615974,0.34726519137620926,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,0,0.5063144639134407,0.3942735716700554,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,1,0.48133139312267303,0.36007358878850937,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,2,0.46931031346321106,0.33917468786239624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,3,0.496319018304348,0.3526131212711334,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,4,0.5099175795912743,0.33432481437921524,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,5,0.4563528224825859,0.3118261843919754,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,6,0.4564892500638962,0.35606418550014496,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,7,0.5813728496432304,0.3234597444534302,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,8,0.5274143293499947,0.3045969307422638,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,9,0.49870115518569946,0.31222400814294815,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,10,0.4685428664088249,0.28781281411647797,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,11,0.5157563909888268,0.2946157231926918,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,12,0.5453800857067108,0.3419233709573746,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,13,0.5355101004242897,0.3478289395570755,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,14,0.5472213253378868,0.40173718333244324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,15,0.5003670156002045,0.36307796835899353,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,16,0.5917572751641273,0.350308820605278,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,17,0.48673829436302185,0.3478800803422928,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,18,0.5380533337593079,0.319038949906826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,stochastic_volatility,3,bucketed,none,128,512,6,19,0.4587867483496666,0.31507688760757446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
