row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
17,eight_schools_centered,2,bucketed,history,64,512,10,24,1.9668180495500565,2.023524761199951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_centered,2,bucketed,history,64,512,10,25,2.149847887456417,1.9918839558959007,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_centered,2,bucketed,history,64,512,10,26,2.260897248983383,2.001993454992771,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_centered,2,bucketed,history,64,512,10,27,2.060205988585949,1.9877118915319443,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_centered,2,bucketed,history,64,512,10,28,2.0899486243724823,1.931570254266262,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_centered,2,bucketed,history,64,512,10,29,2.0163272470235825,1.9312974736094475,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,0,1.9819579422473907,1.9676829427480698,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,1,1.8724631890654564,2.005157969892025,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,2,1.9364691972732544,1.8975848034024239,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,3,1.8706864938139915,1.9896862879395485,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,4,1.8345203921198845,1.9119082763791084,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,5,1.8315535187721252,1.9143573939800262,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,6,1.817845918238163,1.964074082672596,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,7,1.9148523733019829,1.9828227832913399,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,8,1.8669204860925674,2.025393173098564,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,9,1.931387685239315,2.007618375122547,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,10,1.9380825906991959,1.9527605324983597,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,11,1.856105662882328,2.0815289840102196,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,12,1.8471148237586021,2.1357265636324883,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,13,2.0438193306326866,2.0030604898929596,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,14,2.022205702960491,2.0079485327005386,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,15,1.9508932307362556,2.013997420668602,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,16,1.966555543243885,1.9790801629424095,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,17,1.9578397497534752,1.9551386460661888,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,18,1.9153198525309563,2.0526773184537888,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,19,1.8574063330888748,1.9728137403726578,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,20,1.899104692041874,2.009993255138397,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,21,1.902813345193863,1.9386239126324654,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,22,1.879097543656826,1.900809958577156,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,23,1.843021847307682,2.037321150302887,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,24,1.8632424622774124,2.023524761199951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,25,1.9582356214523315,1.9918839558959007,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,26,1.967961922287941,2.001993454992771,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,27,2.0246075242757797,1.9877118915319443,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,28,2.056595467031002,1.931570254266262,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_centered,2,bucketed,history,128,512,10,29,2.0348679423332214,1.9312974736094475,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,0,2.0291378423571587,1.9676829427480698,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,1,2.012486793100834,2.005157969892025,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,2,2.075541339814663,1.8975848034024239,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,3,1.9994731470942497,1.9896862879395485,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,4,1.9589461088180542,1.9119082763791084,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,5,2.09782587736845,1.9143573939800262,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,6,1.9332157522439957,1.964074082672596,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,7,2.0407393276691437,1.9828227832913399,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,8,2.1118532344698906,2.025393173098564,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,9,2.1195921525359154,2.007618375122547,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,10,2.1472566947340965,1.9527605324983597,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,11,1.999747022986412,2.0815289840102196,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,12,2.0767998844385147,2.1357265636324883,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,13,2.0822477266192436,2.0030604898929596,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,14,2.118180550634861,2.0079485327005386,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,15,1.983751766383648,2.013997420668602,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,16,2.003470741212368,1.9790801629424095,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,17,2.0523442700505257,1.9551386460661888,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,18,2.0324058160185814,2.0526773184537888,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,19,1.9841694459319115,1.9728137403726578,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,20,2.0342469662427902,2.009993255138397,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,21,1.9964100569486618,1.9386239126324654,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,22,2.038243994116783,1.900809958577156,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,23,2.067184738814831,2.037321150302887,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,24,1.9893473535776138,2.023524761199951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,25,2.2452911138534546,1.9918839558959007,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,26,2.143188454210758,2.001993454992771,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,27,2.0010346174240112,1.9877118915319443,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,28,2.0244866013526917,1.931570254266262,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_centered,2,bucketed,last_depth,64,512,10,29,2.0081902593374252,1.9312974736094475,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,0,1.8944674134254456,1.9676829427480698,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,1,1.872509092092514,2.005157969892025,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,2,1.9130175858736038,1.8975848034024239,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,3,1.913248173892498,1.9896862879395485,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,4,1.9683471620082855,1.9119082763791084,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,5,1.8737617284059525,1.9143573939800262,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,6,1.904053583741188,1.964074082672596,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,7,1.8626264408230782,1.9828227832913399,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,8,1.866363912820816,2.025393173098564,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,9,1.8785438910126686,2.007618375122547,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,10,2.207441456615925,1.9527605324983597,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,11,2.4065518975257874,2.0815289840102196,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,12,2.3597265407443047,2.1357265636324883,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,13,2.4504107758402824,2.0030604898929596,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,14,2.4573875442147255,2.0079485327005386,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,15,2.1060740798711777,2.013997420668602,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,16,1.8533267751336098,1.9790801629424095,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,17,1.8759837821125984,1.9551386460661888,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,18,1.930670902132988,2.0526773184537888,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,19,1.856995977461338,1.9728137403726578,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,20,1.911534421145916,2.009993255138397,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,21,1.837124340236187,1.9386239126324654,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,22,1.8503733202815056,1.900809958577156,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,23,1.8990227952599525,2.037321150302887,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,24,1.870197020471096,2.023524761199951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,25,1.9016918912529945,1.9918839558959007,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,26,1.9442963600158691,2.001993454992771,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,27,1.9626820534467697,1.9877118915319443,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,28,1.95028617978096,1.931570254266262,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_centered,2,bucketed,last_depth,128,512,10,29,1.9166636765003204,1.9312974736094475,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,0,1.8837601691484451,1.8837601691484451,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,1,1.8127389177680016,1.8127389177680016,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,2,1.858515813946724,1.858515813946724,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,3,1.820434331893921,1.820434331893921,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,4,1.9633882567286491,1.9633882567286491,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,5,1.8665090054273605,1.8665090054273605,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,6,1.9045590683817863,1.9045590683817863,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,7,1.8524019792675972,1.8524019792675972,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,8,1.9240300580859184,1.9240300580859184,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,9,2.1080998703837395,2.1080998703837395,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,10,2.0896294191479683,2.0896294191479683,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,11,2.0042896643280983,2.0042896643280983,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,12,1.8933880180120468,1.8933880180120468,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,13,1.838692530989647,1.838692530989647,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,14,1.9615610390901566,1.9615610390901566,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,15,1.9235382229089737,1.9235382229089737,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,16,1.8986166715621948,1.8986166715621948,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,17,1.9874995052814484,1.9874995052814484,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,18,1.9167289733886719,1.9167289733886719,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,19,1.8296453356742859,1.8296453356742859,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,20,1.890368975698948,1.890368975698948,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,21,1.9881585240364075,1.9881585240364075,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,22,1.9411878287792206,1.9411878287792206,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,23,1.9129493534564972,1.9129493534564972,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,24,1.9462499022483826,1.9462499022483826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,25,1.8755222707986832,1.8755222707986832,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,26,1.7880652621388435,1.7880652621388435,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,27,1.9409697651863098,1.9409697651863098,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,28,1.9153232723474503,1.9153232723474503,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_centered,3,monolithic,monolithic,0,512,10,29,1.97939083725214,1.97939083725214,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,0,2.2135645151138306,1.8837601691484451,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,1,2.001902684569359,1.8127389177680016,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,2,2.0823881700634956,1.858515813946724,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,3,1.9443429931998253,1.820434331893921,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,4,2.1269194707274437,1.9633882567286491,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,5,2.1378999575972557,1.8665090054273605,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,6,2.005071774125099,1.9045590683817863,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,7,2.0821880996227264,1.8524019792675972,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,8,1.8160012736916542,1.9240300580859184,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,9,1.9496088474988937,2.1080998703837395,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,10,2.08394193649292,2.0896294191479683,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,11,2.078129857778549,2.0042896643280983,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,12,1.8886417672038078,1.8933880180120468,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,13,1.9641121700406075,1.838692530989647,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,14,1.9068670868873596,1.9615610390901566,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,15,1.9825174733996391,1.9235382229089737,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,16,2.0199369192123413,1.8986166715621948,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,17,1.826180376112461,1.9874995052814484,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,18,2.0324703082442284,1.9167289733886719,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,19,2.10369461029768,1.8296453356742859,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,20,1.9380283877253532,1.890368975698948,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,21,1.9677488580346107,1.9881585240364075,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,22,1.971573680639267,1.9411878287792206,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,23,2.0376170575618744,1.9129493534564972,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,24,1.950354091823101,1.9462499022483826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,25,1.8659231290221214,1.8755222707986832,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,26,1.9513934031128883,1.7880652621388435,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,27,2.027941532433033,1.9409697651863098,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,28,1.9896242916584015,1.9153232723474503,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_centered,3,bucketed,none,64,512,10,29,1.8515351042151451,1.97939083725214,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,0,1.7268337234854698,1.8837601691484451,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,1,1.7375887036323547,1.8127389177680016,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,2,1.768651507794857,1.858515813946724,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,3,1.7288860753178596,1.820434331893921,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,4,1.762833297252655,1.9633882567286491,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,5,1.7568186670541763,1.8665090054273605,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,6,1.8083170130848885,1.9045590683817863,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,7,1.7605700641870499,1.8524019792675972,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,8,1.7717478275299072,1.9240300580859184,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,9,1.7838337048888206,2.1080998703837395,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,10,1.8030594661831856,2.0896294191479683,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,11,1.863849587738514,2.0042896643280983,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,12,1.9040144979953766,1.8933880180120468,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,13,1.9170486330986023,1.838692530989647,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,14,1.8346891477704048,1.9615610390901566,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,15,1.7671947851777077,1.9235382229089737,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,16,1.8047394677996635,1.8986166715621948,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,17,1.796807236969471,1.9874995052814484,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,18,1.8111686706542969,1.9167289733886719,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,19,1.8182117268443108,1.8296453356742859,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,20,1.846791073679924,1.890368975698948,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,21,1.8280742689967155,1.9881585240364075,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,22,1.7937842980027199,1.9411878287792206,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,23,1.8086272850632668,1.9129493534564972,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,24,1.8378197327256203,1.9462499022483826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,25,1.8211070075631142,1.8755222707986832,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,eight_schools_centered,3,bucketed,none,128,512,10,26,1.8254541903734207,1.7880652621388435,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
