row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
17,funnel,2,bucketed,history,64,512,4,25,0.9088190943002701,0.9632222652435303,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,2,bucketed,history,64,512,4,26,0.925361268222332,1.1536129638552666,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,2,bucketed,history,64,512,4,27,0.868840292096138,1.039028748869896,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,2,bucketed,history,64,512,4,28,0.8657796010375023,1.0526340454816818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,2,bucketed,history,64,512,4,29,0.9119887948036194,1.0451684966683388,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,0,1.0239189118146896,0.910617783665657,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,1,0.9988315179944038,0.93449916690588,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,2,1.0079807564616203,0.9219052419066429,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,3,0.946202963590622,0.9339787140488625,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,4,1.1000198051333427,0.9187662377953529,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,5,1.0130502879619598,0.9370112642645836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,6,1.0102393105626106,0.9243312478065491,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,7,0.9976685419678688,0.9682415574789047,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,8,1.0152985006570816,0.9614266157150269,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,9,0.9952763989567757,0.9543874934315681,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,10,1.03850719332695,0.9684296995401382,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,11,1.0182270258665085,0.9408063739538193,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,12,0.9508088454604149,0.9341641068458557,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,13,0.9798290804028511,0.9687041491270065,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,14,1.075268678367138,0.9679597467184067,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,15,1.0159689784049988,1.0580952018499374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,16,0.9726959466934204,1.158201426267624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,17,0.9752248078584671,1.1618157103657722,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,18,0.873549111187458,0.9736465513706207,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,19,0.9178596436977386,0.982975110411644,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,20,0.9844678714871407,1.002749614417553,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,21,0.9294315204024315,0.9951256588101387,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,22,1.0073269307613373,0.9526906907558441,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,23,1.0224569663405418,1.0119688659906387,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,24,1.0087675973773003,0.991382397711277,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,25,1.116704873740673,0.9632222652435303,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,26,1.0780164450407028,1.1536129638552666,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,27,1.1100240722298622,1.039028748869896,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,28,1.05873092263937,1.0526340454816818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,29,1.0946679338812828,1.0451684966683388,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,0,1.1094392612576485,0.910617783665657,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,1,1.075258955359459,0.93449916690588,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,2,1.0147652924060822,0.9219052419066429,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,3,1.0692974478006363,0.9339787140488625,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,4,1.0244318544864655,0.9187662377953529,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,5,1.1155120879411697,0.9370112642645836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,6,1.1186953783035278,0.9243312478065491,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,7,1.054348573088646,0.9682415574789047,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,8,1.1149232983589172,0.9614266157150269,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,9,1.0110115706920624,0.9543874934315681,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,10,1.01637364923954,0.9684296995401382,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,11,1.001828245818615,0.9408063739538193,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,12,1.0310747474431992,0.9341641068458557,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,13,1.120305947959423,0.9687041491270065,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,14,1.2395441085100174,0.9679597467184067,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,15,0.9904569089412689,1.0580952018499374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,16,0.9159712120890617,1.158201426267624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,17,0.9389074966311455,1.1618157103657722,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,18,1.0161274671554565,0.9736465513706207,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,19,0.962518572807312,0.982975110411644,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,20,0.9337439760565758,1.002749614417553,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,21,1.0229137018322945,0.9951256588101387,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,22,1.0278239771723747,0.9526906907558441,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,23,1.1219748705625534,1.0119688659906387,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,24,0.9477707296609879,0.991382397711277,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,25,1.0368413180112839,0.9632222652435303,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,26,1.0374455004930496,1.1536129638552666,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,27,0.9928292110562325,1.039028748869896,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,28,1.1443264111876488,1.0526340454816818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,29,1.0039786472916603,1.0451684966683388,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,0,1.0814303830265999,0.910617783665657,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,1,1.2011898681521416,0.93449916690588,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,2,1.0224299132823944,0.9219052419066429,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,3,0.9824441224336624,0.9339787140488625,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,4,1.118156559765339,0.9187662377953529,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,5,1.0609256029129028,0.9370112642645836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,6,1.1352834329009056,0.9243312478065491,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,7,1.0408252701163292,0.9682415574789047,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,8,1.1252787560224533,0.9614266157150269,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,9,1.1845430880784988,0.9543874934315681,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,10,1.116320863366127,0.9684296995401382,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,11,1.1078524813055992,0.9408063739538193,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,12,1.0383609309792519,0.9341641068458557,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,13,1.0640205293893814,0.9687041491270065,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,14,1.046103559434414,0.9679597467184067,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,15,1.0610860288143158,1.0580952018499374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,16,1.1101029813289642,1.158201426267624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,17,1.0746269300580025,1.1618157103657722,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,18,1.0802800506353378,0.9736465513706207,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,19,1.0187026038765907,0.982975110411644,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,20,1.114597737789154,1.002749614417553,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,21,1.0788669288158417,0.9951256588101387,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,22,1.0987792536616325,0.9526906907558441,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,23,1.095771886408329,1.0119688659906387,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,24,1.1636878922581673,0.991382397711277,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,25,1.0320778861641884,0.9632222652435303,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,26,1.1359665542840958,1.1536129638552666,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,27,1.055373027920723,1.039028748869896,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,28,1.1482484638690948,1.0526340454816818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,29,1.167780190706253,1.0451684966683388,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,0,1.0702532306313515,1.0702532306313515,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,1,1.0716615319252014,1.0716615319252014,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,2,1.0725439190864563,1.0725439190864563,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,3,1.1018449068069458,1.1018449068069458,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,4,1.080696016550064,1.080696016550064,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,5,1.188410922884941,1.188410922884941,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,6,1.1432075649499893,1.1432075649499893,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,7,1.203250341117382,1.203250341117382,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,8,1.292798563838005,1.292798563838005,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,9,1.079623818397522,1.079623818397522,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,10,1.09624033421278,1.09624033421278,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,11,1.0596092641353607,1.0596092641353607,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,12,1.1896826028823853,1.1896826028823853,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,13,1.1052021086215973,1.1052021086215973,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,14,1.0753917396068573,1.0753917396068573,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,15,1.0957044214010239,1.0957044214010239,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,16,1.0744006857275963,1.0744006857275963,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,17,1.138135351240635,1.138135351240635,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,18,1.055983044207096,1.055983044207096,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,19,1.1108568161725998,1.1108568161725998,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,20,1.1008619666099548,1.1008619666099548,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,21,1.2502223178744316,1.2502223178744316,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,22,1.095267504453659,1.095267504453659,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,23,1.1249503791332245,1.1249503791332245,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,24,1.1087215840816498,1.1087215840816498,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,25,1.1312973946332932,1.1312973946332932,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,26,1.049284890294075,1.049284890294075,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,27,1.048547014594078,1.048547014594078,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,28,1.0755773037672043,1.0755773037672043,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,29,1.115334428846836,1.115334428846836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,0,1.5631908029317856,1.0702532306313515,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,1,1.5028056129813194,1.0716615319252014,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,2,1.5256899520754814,1.0725439190864563,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,3,1.5854088515043259,1.1018449068069458,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,4,1.579103745520115,1.080696016550064,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,5,1.5108331143856049,1.188410922884941,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,6,1.513639286160469,1.1432075649499893,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,7,1.4941261932253838,1.203250341117382,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,8,1.4995271861553192,1.292798563838005,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,9,1.5055658221244812,1.079623818397522,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,10,1.4408433884382248,1.09624033421278,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,11,1.5146216973662376,1.0596092641353607,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,12,1.4678229466080666,1.1896826028823853,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,13,1.4531828239560127,1.1052021086215973,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,14,1.5187566801905632,1.0753917396068573,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,15,1.4442743510007858,1.0957044214010239,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,16,1.6634432598948479,1.0744006857275963,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,17,1.357874371111393,1.138135351240635,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,18,1.3782912865281105,1.055983044207096,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,19,1.516705445945263,1.1108568161725998,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,20,1.5150929316878319,1.1008619666099548,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,21,1.7988861948251724,1.2502223178744316,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,22,2.135025143623352,1.095267504453659,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,23,1.85770745575428,1.1249503791332245,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,24,1.7342255637049675,1.1087215840816498,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,25,1.6754212528467178,1.1312973946332932,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,26,1.5111889764666557,1.049284890294075,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,27,1.6293765753507614,1.048547014594078,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,28,1.7040009424090385,1.0755773037672043,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,29,1.7552538961172104,1.115334428846836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,0,1.7436292618513107,1.0702532306313515,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,1,1.799050748348236,1.0716615319252014,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,2,1.655859351158142,1.0725439190864563,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,3,1.604059286415577,1.1018449068069458,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,4,1.7819043546915054,1.080696016550064,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,5,1.6263402998447418,1.188410922884941,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,6,1.6454718187451363,1.1432075649499893,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,7,1.636675849556923,1.203250341117382,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,8,1.7520471960306168,1.292798563838005,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,9,1.739418812096119,1.079623818397522,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,10,1.4912483766674995,1.09624033421278,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,11,1.7187625989317894,1.0596092641353607,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,12,1.7531934157013893,1.1896826028823853,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,13,1.6033057197928429,1.1052021086215973,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,14,1.7461413219571114,1.0753917396068573,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,15,1.7485458478331566,1.0957044214010239,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,16,1.658146545290947,1.0744006857275963,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,17,1.7314367517828941,1.138135351240635,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,18,1.8139708340168,1.055983044207096,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,19,1.8100380450487137,1.1108568161725998,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,20,1.6351910009980202,1.1008619666099548,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,21,1.7474916502833366,1.2502223178744316,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,22,1.6609994545578957,1.095267504453659,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,23,1.6362491473555565,1.1249503791332245,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,24,1.7323556244373322,1.1087215840816498,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,25,1.692418523132801,1.1312973946332932,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,26,1.883981131017208,1.049284890294075,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,27,1.8271954953670502,1.048547014594078,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,28,1.6743310540914536,1.0755773037672043,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,29,1.7709251716732979,1.115334428846836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,funnel,3,bucketed,history,64,512,4,0,1.0258719474077225,1.0702532306313515,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,funnel,3,bucketed,history,64,512,4,1,1.0150873363018036,1.0716615319252014,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,funnel,3,bucketed,history,64,512,4,2,0.8932300209999084,1.0725439190864563,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,funnel,3,bucketed,history,64,512,4,3,0.8871423974633217,1.1018449068069458,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,funnel,3,bucketed,history,64,512,4,4,0.9521620944142342,1.080696016550064,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,funnel,3,bucketed,history,64,512,4,5,1.054696686565876,1.188410922884941,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,funnel,3,bucketed,history,64,512,4,6,1.1175768971443176,1.1432075649499893,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,funnel,3,bucketed,history,64,512,4,7,0.8982922360301018,1.203250341117382,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,funnel,3,bucketed,history,64,512,4,8,0.9076586291193962,1.292798563838005,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,funnel,3,bucketed,history,64,512,4,9,0.9192470088601112,1.079623818397522,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,funnel,3,bucketed,history,64,512,4,10,0.9492584317922592,1.09624033421278,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
