_family,model,method,predictor,bucket_size,num_chains,dimension,seed,num_steps,speedup_vs_monolithic,t_mono,t_bucket,bucket_num_buckets,bucket_padding_count,bucket_padding_ratio,mono_total_leapfrog_count,bucket_total_leapfrog_count,mono_divergence_count,bucket_divergence_count,mono_max_realized_tree_depth,bucket_max_realized_tree_depth
dimension_scaling,funnel,bucketed,none,512,2048,64,1,16,0.24303055521416858,16.586512440815568,68.24867114424706,4,0,0.0,107772,107772,0,0,5,5
dimension_scaling,funnel,bucketed,random,128,2048,64,1,16,0.06182518884944681,16.586512440815568,268.2808212880045,16,0,0.0,107772,107772,0,0,5,5
dimension_scaling,funnel,bucketed,random,256,2048,64,1,16,0.12692026259749095,16.586512440815568,130.68451089970767,8,0,0.0,107772,107772,0,0,5,5
dimension_scaling,funnel,bucketed,random,512,2048,64,1,16,0.2522631188023944,16.586512440815568,65.750841896981,4,0,0.0,107772,107772,0,0,5,5
dimension_scaling,funnel,bucketed,history,128,2048,64,1,16,0.06312148262173779,16.586512440815568,262.7712745629251,16,0,0.0,107772,107772,0,0,5,5
dimension_scaling,funnel,bucketed,history,256,2048,64,1,16,0.11965281572959786,16.586512440815568,138.62199848517776,8,0,0.0,107772,107772,0,0,5,5
dimension_scaling,funnel,bucketed,history,512,2048,64,1,16,0.23579912399461553,16.586512440815568,70.34170509129763,4,0,0.0,107772,107772,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,128,2048,64,1,16,0.05882370927416326,16.586512440815568,281.9698493257165,16,0,0.0,107772,107772,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,256,2048,64,1,16,0.1175634617996595,16.586512440815568,141.0856076106429,8,0,0.0,107772,107772,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,512,2048,64,1,16,0.23531336641688874,16.586512440815568,70.48691153153777,4,0,0.0,107772,107772,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,128,2048,64,1,16,0.0606006129183989,16.586512440815568,273.70205748826265,16,0,0.0,107772,107772,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,256,2048,64,1,16,0.12574151425807376,16.586512440815568,131.90959675237536,8,0,0.0,107772,107772,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,512,2048,64,1,16,0.2539909303085699,16.586512440815568,65.30356190539896,4,0,0.0,107772,107772,0,0,5,5
dimension_scaling,funnel,monolithic,monolithic,0,2048,64,2,16,1.0,16.122430628165603,16.122430628165603,,0,0.0,107400,107400,0,0,5,5
dimension_scaling,funnel,bucketed,none,128,2048,64,2,16,0.06122498341855456,16.122430628165603,263.3309104871005,16,0,0.0,107400,107400,0,0,5,5
dimension_scaling,funnel,bucketed,none,256,2048,64,2,16,0.12495551600804167,16.122430628165603,129.02536153048277,8,0,0.0,107400,107400,0,0,5,5
dimension_scaling,funnel,bucketed,none,512,2048,64,2,16,0.24874820639999515,16.122430628165603,64.81425881013274,4,0,0.0,107400,107400,0,0,5,5
dimension_scaling,funnel,bucketed,random,128,2048,64,2,16,0.06067977218330818,16.122430628165603,265.6969538293779,16,0,0.0,107400,107400,0,0,5,5
dimension_scaling,funnel,bucketed,random,256,2048,64,2,16,0.11887164375724855,16.122430628165603,135.6289028953761,8,0,0.0,107400,107400,0,0,5,5
dimension_scaling,funnel,bucketed,random,512,2048,64,2,16,0.23853921454512428,16.122430628165603,67.5881768912077,4,0,0.0,107400,107400,0,0,5,5
dimension_scaling,funnel,bucketed,history,128,2048,64,2,16,0.0604987823110167,16.122430628165603,266.4918203689158,16,0,0.0,107400,107400,0,0,5,5
dimension_scaling,funnel,bucketed,history,256,2048,64,2,16,0.12394937221170832,16.122430628165603,130.07270904630423,8,0,0.0,107400,107400,0,0,5,5
dimension_scaling,funnel,bucketed,history,512,2048,64,2,16,0.24777602924950168,16.122430628165603,65.06856485269964,4,0,0.0,107400,107400,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,128,2048,64,2,16,0.061877317993851114,16.122430628165603,260.55477436445653,16,0,0.0,107400,107400,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,256,2048,64,2,16,0.11806319299507126,16.122430628165603,136.55763679742813,8,0,0.0,107400,107400,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,512,2048,64,2,16,0.22829043473654614,16.122430628165603,70.62245357222855,4,0,0.0,107400,107400,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,128,2048,64,2,16,0.060681027550255784,16.122430628165603,265.6914571002126,16,0,0.0,107400,107400,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,256,2048,64,2,16,0.11694306202908261,16.122430628165603,137.86564460024238,8,0,0.0,107400,107400,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,512,2048,64,2,16,0.23252862853874584,16.122430628165603,69.33525015600026,4,0,0.0,107400,107400,0,0,5,5
dimension_scaling,funnel,monolithic,monolithic,0,2048,128,0,16,1.0,17.495712308213115,17.495712308213115,,0,0.0,97469,97469,0,0,5,5
dimension_scaling,funnel,bucketed,none,128,2048,128,0,16,0.06446742761229148,17.495712308213115,271.38840428739786,16,0,0.0,97469,97469,0,0,5,5
dimension_scaling,funnel,bucketed,none,256,2048,128,0,16,0.1296979145479903,17.495712308213115,134.89586451090872,8,0,0.0,97469,97469,0,0,5,5
dimension_scaling,funnel,bucketed,none,512,2048,128,0,16,0.2567734108729976,17.495712308213115,68.13677572272718,4,0,0.0,97469,97469,0,0,5,5
dimension_scaling,funnel,bucketed,random,128,2048,128,0,16,0.06601247543226099,17.495712308213115,265.0364524833858,16,0,0.0,97469,97469,0,0,5,5
dimension_scaling,funnel,bucketed,random,256,2048,128,0,16,0.1281964088882882,17.495712308213115,136.4758378174156,8,0,0.0,97469,97469,0,0,5,5
dimension_scaling,funnel,bucketed,random,512,2048,128,0,16,0.26502101915225285,17.495712308213115,66.01631962694228,4,0,0.0,97469,97469,0,0,5,5
dimension_scaling,funnel,bucketed,history,128,2048,128,0,16,0.06717719134812726,17.495712308213115,260.44125925935805,16,0,0.0,97469,97469,0,0,5,5
dimension_scaling,funnel,bucketed,history,256,2048,128,0,16,0.13268300925725857,17.495712308213115,131.8609851114452,8,0,0.0,97469,97469,0,0,5,5
dimension_scaling,funnel,bucketed,history,512,2048,128,0,16,0.2547012020968038,17.495712308213115,68.69112577475607,4,0,0.0,97469,97469,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,128,2048,128,0,16,0.06510620292754056,17.495712308213115,268.7257361281663,16,0,0.0,97469,97469,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,256,2048,128,0,16,0.13381266896387464,17.495712308213115,130.7478017117828,8,0,0.0,97469,97469,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,512,2048,128,0,16,0.26836880038633865,17.495712308213115,65.1927954480052,4,0,0.0,97469,97469,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,128,2048,128,0,16,0.06675583079059741,17.495712308213115,262.0851557236165,16,0,0.0,97469,97469,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,256,2048,128,0,16,0.1338265079801226,17.495712308213115,130.73428106494248,8,0,0.0,97469,97469,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,512,2048,128,0,16,0.26494651445339884,17.495712308213115,66.0348838493228,4,0,0.0,97469,97469,0,0,5,5
dimension_scaling,funnel,monolithic,monolithic,0,2048,128,1,16,1.0,16.250025123357773,16.250025123357773,,0,0.0,97738,97738,0,0,5,5
dimension_scaling,funnel,bucketed,none,128,2048,128,1,16,0.05942846318663632,16.250025123357773,273.43842078372836,16,0,0.0,97738,97738,0,0,5,5
dimension_scaling,funnel,bucketed,none,256,2048,128,1,16,0.12146372743355341,16.250025123357773,133.7850028704852,8,0,0.0,97738,97738,0,0,5,5
dimension_scaling,funnel,bucketed,none,512,2048,128,1,16,0.24841362305324524,16.250025123357773,65.41519311070442,4,0,0.0,97738,97738,0,0,5,5
dimension_scaling,funnel,bucketed,random,128,2048,128,1,16,0.06246960942186945,16.250025123357773,260.1268884781748,16,0,0.0,97738,97738,0,0,5,5
dimension_scaling,funnel,bucketed,random,256,2048,128,1,16,0.1241083772230269,16.250025123357773,130.93415196426213,8,0,0.0,97738,97738,0,0,5,5
dimension_scaling,funnel,bucketed,random,512,2048,128,1,16,0.24668201183373237,16.250025123357773,65.87438217550516,4,0,0.0,97738,97738,0,0,5,5
dimension_scaling,funnel,bucketed,history,128,2048,128,1,16,0.06243382377783216,16.250025123357773,260.2759872786701,16,0,0.0,97738,97738,0,0,5,5
dimension_scaling,funnel,bucketed,history,256,2048,128,1,16,0.1237009170830749,16.250025123357773,131.3654377553612,8,0,0.0,97738,97738,0,0,5,5
dimension_scaling,funnel,bucketed,history,512,2048,128,1,16,0.24232491926917993,16.250025123357773,67.05882817320526,4,0,0.0,97738,97738,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,128,2048,128,1,16,0.05978523929342906,16.250025123357773,271.8066418301314,16,0,0.0,97738,97738,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,256,2048,128,1,16,0.12088656748119346,16.250025123357773,134.42374501936138,8,0,0.0,97738,97738,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,512,2048,128,1,16,0.23795296636923402,16.250025123357773,68.29091215506196,4,0,0.0,97738,97738,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,128,2048,128,1,16,0.06176029172443841,16.250025123357773,263.11444893851876,16,0,0.0,97738,97738,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,256,2048,128,1,16,0.12518682473587192,16.250025123357773,129.80619292519987,8,0,0.0,97738,97738,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,512,2048,128,1,16,0.24641106220246045,16.250025123357773,65.94681658409536,4,0,0.0,97738,97738,0,0,5,5
dimension_scaling,funnel,monolithic,monolithic,0,2048,128,2,16,1.0,16.549775823950768,16.549775823950768,,0,0.0,97150,97150,0,0,5,5
dimension_scaling,funnel,bucketed,none,128,2048,128,2,16,0.06279462256759555,16.549775823950768,263.55402974411845,16,0,0.0,97150,97150,0,0,5,5
dimension_scaling,funnel,bucketed,none,256,2048,128,2,16,0.1273869047044209,16.549775823950768,129.91740291006863,8,0,0.0,97150,97150,0,0,5,5
dimension_scaling,funnel,bucketed,none,512,2048,128,2,16,0.25459995238556904,16.549775823950768,65.00305938348174,4,0,0.0,97150,97150,0,0,5,5
dimension_scaling,funnel,bucketed,random,128,2048,128,2,16,0.06357909283911288,16.549775823950768,260.3021698631346,16,0,0.0,97150,97150,0,0,5,5
dimension_scaling,funnel,bucketed,random,256,2048,128,2,16,0.12536392215658465,16.549775823950768,132.0138644296676,8,0,0.0,97150,97150,0,0,5,5
dimension_scaling,funnel,bucketed,random,512,2048,128,2,16,0.25521076724838476,16.549775823950768,64.84748273901641,4,0,0.0,97150,97150,0,0,5,5
dimension_scaling,funnel,bucketed,history,128,2048,128,2,16,0.0616934599967159,16.549775823950768,268.25818854756653,16,0,0.0,97150,97150,0,0,5,5
dimension_scaling,funnel,bucketed,history,256,2048,128,2,16,0.12124758962612982,16.549775823950768,136.4957099352032,8,0,0.0,97150,97150,0,0,5,5
dimension_scaling,funnel,bucketed,history,512,2048,128,2,16,0.24463156004724967,16.549775823950768,67.65184271708131,4,0,0.0,97150,97150,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,128,2048,128,2,16,0.062001298009643886,16.549775823950768,266.92627985589206,16,0,0.0,97150,97150,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,256,2048,128,2,16,0.1265036757036411,16.549775823950768,130.82446602359414,8,0,0.0,97150,97150,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,512,2048,128,2,16,0.2507401145001948,16.549775823950768,66.00370210781693,4,0,0.0,97150,97150,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,128,2048,128,2,16,0.061573429263221964,16.549775823950768,268.781128840521,16,0,0.0,97150,97150,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,256,2048,128,2,16,0.12561565338580732,16.549775823950768,131.74931131489575,8,0,0.0,97150,97150,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,512,2048,128,2,16,0.2502834075692313,16.549775823950768,66.12414296530187,4,0,0.0,97150,97150,0,0,5,5
dimension_scaling,funnel,monolithic,monolithic,0,2048,256,0,16,1.0,17.41449453867972,17.41449453867972,,0,0.0,96300,96300,0,0,5,5
dimension_scaling,funnel,bucketed,none,128,2048,256,0,16,0.06650432812391699,17.41449453867972,261.8550556022674,16,0,0.0,96300,96300,0,0,5,5
dimension_scaling,funnel,bucketed,none,256,2048,256,0,16,0.1301543746492292,17.41449453867972,133.79876462556422,8,0,0.0,96300,96300,0,0,5,5
dimension_scaling,funnel,bucketed,none,512,2048,256,0,16,0.26485786027995717,17.41449453867972,65.75034065544605,4,0,0.0,96300,96300,0,0,5,5
dimension_scaling,funnel,bucketed,random,128,2048,256,0,16,0.06674957553214625,17.41449453867972,260.8929629866034,16,0,0.0,96300,96300,0,0,5,5
dimension_scaling,funnel,bucketed,random,256,2048,256,0,16,0.13533704825359916,17.41449453867972,128.6749989259988,8,0,0.0,96300,96300,0,0,5,5
dimension_scaling,funnel,bucketed,random,512,2048,256,0,16,0.269317144006461,17.41449453867972,64.66166349314153,4,0,0.0,96300,96300,0,0,5,5
dimension_scaling,funnel,bucketed,history,128,2048,256,0,16,0.06610912928728005,17.41449453867972,263.42041903175414,16,0,0.0,96300,96300,0,0,5,5
dimension_scaling,funnel,bucketed,history,256,2048,256,0,16,0.1319910010703216,17.41449453867972,131.93698356300592,8,0,0.0,96300,96300,0,0,5,5
dimension_scaling,funnel,bucketed,history,512,2048,256,0,16,0.266239778301017,17.41449453867972,65.40906340070069,4,0,0.0,96300,96300,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,128,2048,256,0,16,0.06706990584565427,17.41449453867972,259.64692091196775,16,0,0.0,96300,96300,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,256,2048,256,0,16,0.13186596858790656,17.41449453867972,132.06208338029683,8,0,0.0,96300,96300,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,512,2048,256,0,16,0.26239432355270154,17.41449453867972,66.36764966137707,4,0,0.0,96300,96300,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,128,2048,256,0,16,0.06309452717537407,17.41449453867972,276.0064195469022,16,0,0.0,96300,96300,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,256,2048,256,0,16,0.1264562199856082,17.41449453867972,137.71164866909385,8,0,0.0,96300,96300,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,512,2048,256,0,16,0.2647050148107416,17.41449453867972,65.78830609284341,4,0,0.0,96300,96300,0,0,5,5
dimension_scaling,funnel,monolithic,monolithic,0,2048,256,1,16,1.0,16.16278914362192,16.16278914362192,,0,0.0,95859,95859,0,0,5,5
dimension_scaling,funnel,bucketed,none,128,2048,256,1,16,0.06165577481536069,16.16278914362192,262.1455847732723,16,0,0.0,95859,95859,0,0,5,5
dimension_scaling,funnel,bucketed,none,256,2048,256,1,16,0.11998656866964066,16.16278914362192,134.7049867566675,8,0,0.0,95859,95859,0,0,5,5
dimension_scaling,funnel,bucketed,none,512,2048,256,1,16,0.23620820389421027,16.16278914362192,68.42602787353098,4,0,0.0,95859,95859,0,0,5,5
dimension_scaling,funnel,bucketed,random,128,2048,256,1,16,0.05947233355395807,16.16278914362192,271.76988320052624,16,0,0.0,95859,95859,0,0,5,5
dimension_scaling,funnel,bucketed,random,256,2048,256,1,16,0.11535274753275629,16.16278914362192,140.1162043325603,8,0,0.0,95859,95859,0,0,5,5
dimension_scaling,funnel,bucketed,random,512,2048,256,1,16,0.24370779221685016,16.16278914362192,66.32036258094013,4,0,0.0,95859,95859,0,0,5,5
dimension_scaling,funnel,bucketed,history,128,2048,256,1,16,0.05817361055981503,16.16278914362192,277.83713247440755,16,0,0.0,95859,95859,0,0,5,5
dimension_scaling,funnel,bucketed,history,256,2048,256,1,16,0.11489494391337861,16.16278914362192,140.6745030991733,8,0,0.0,95859,95859,0,0,5,5
dimension_scaling,funnel,bucketed,history,512,2048,256,1,16,0.23861745357778477,16.16278914362192,67.73515055701137,4,0,0.0,95859,95859,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,128,2048,256,1,16,0.061313478629745406,16.16278914362192,263.60907103680074,16,0,0.0,95859,95859,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,256,2048,256,1,16,0.12325705967070996,16.16278914362192,131.1307375561446,8,0,0.0,95859,95859,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,512,2048,256,1,16,0.23713635691348775,16.16278914362192,68.15820802003145,4,0,0.0,95859,95859,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,128,2048,256,1,16,0.05918976515712841,16.16278914362192,273.06729635968804,16,0,0.0,95859,95859,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,256,2048,256,1,16,0.12380194303144894,16.16278914362192,130.5535983350128,8,0,0.0,95859,95859,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,512,2048,256,1,16,0.24844693217941982,16.16278914362192,65.05529773235321,4,0,0.0,95859,95859,0,0,5,5
dimension_scaling,funnel,monolithic,monolithic,0,2048,256,2,16,1.0,16.094278216362,16.094278216362,,0,0.0,96004,96004,0,0,5,5
dimension_scaling,funnel,bucketed,none,128,2048,256,2,16,0.06129054942346201,16.094278216362,262.5898832324892,16,0,0.0,96004,96004,0,0,5,5
dimension_scaling,funnel,bucketed,none,256,2048,256,2,16,0.12140910809166253,16.094278216362,132.56236265413463,8,0,0.0,96004,96004,0,0,5,5
dimension_scaling,funnel,bucketed,none,512,2048,256,2,16,0.2458392502974726,16.094278216362,65.46667465381324,4,0,0.0,96004,96004,0,0,5,5
dimension_scaling,funnel,bucketed,random,128,2048,256,2,16,0.06144354586646058,16.094278216362,261.9360258169472,16,0,0.0,96004,96004,0,0,5,5
dimension_scaling,funnel,bucketed,random,256,2048,256,2,16,0.12039771415904854,16.094278216362,133.67594500258565,8,0,0.0,96004,96004,0,0,5,5
dimension_scaling,funnel,bucketed,random,512,2048,256,2,16,0.24565483536041477,16.094278216362,65.51582098007202,4,0,0.0,96004,96004,0,0,5,5
dimension_scaling,funnel,bucketed,history,128,2048,256,2,16,0.06103539413197211,16.094278216362,263.68762658536434,16,0,0.0,96004,96004,0,0,5,5
dimension_scaling,funnel,bucketed,history,256,2048,256,2,16,0.12047701216809871,16.094278216362,133.5879594516009,8,0,0.0,96004,96004,0,0,5,5
dimension_scaling,funnel,bucketed,history,512,2048,256,2,16,0.22868954616285433,16.094278216362,70.37609932944179,4,0,0.0,96004,96004,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,128,2048,256,2,16,0.05727838012878493,16.094278216362,280.98347369767725,16,0,0.0,96004,96004,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,256,2048,256,2,16,0.114734178106835,16.094278216362,140.27448910102248,8,0,0.0,96004,96004,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,512,2048,256,2,16,0.244409286415092,16.094278216362,65.84970011748374,4,0,0.0,96004,96004,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,128,2048,256,2,16,0.05956429601033761,16.094278216362,270.20009123533964,16,0,0.0,96004,96004,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,256,2048,256,2,16,0.12189068936579484,16.094278216362,132.03861837275326,8,0,0.0,96004,96004,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,512,2048,256,2,16,0.24386048700903906,16.094278216362,65.99789253994823,4,0,0.0,96004,96004,0,0,5,5
eight_schools_centered,eight_schools_centered,monolithic,monolithic,0,512,10,0,64,1.0,101.00132980383933,101.00132980383933,,0,0.0,113171,113171,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,none,64,512,10,0,64,0.12241000774658774,101.00132980383933,825.1068001966923,8,0,0.0,113171,113171,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,none,128,512,10,0,64,0.2443089011949572,101.00132980383933,413.41649571433663,4,0,0.0,113171,113171,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,none,256,512,10,0,64,0.46790002256916235,101.00132980383933,215.86092099174857,2,0,0.0,113171,113171,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,random,64,512,10,0,64,0.12025189712521682,101.00132980383933,839.9146476555616,8,0,0.0,113171,113171,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,random,128,512,10,0,64,0.24298724223962018,101.00132980383933,415.66515539214015,4,0,0.0,113171,113171,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,random,256,512,10,0,64,0.48300394521072365,101.00132980383933,209.11077602021396,2,0,0.0,113171,113171,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,history,64,512,10,0,64,0.12072226038981482,101.00132980383933,836.6421360708773,8,0,0.0,113171,113171,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,history,128,512,10,0,64,0.24378414359781284,101.00132980383933,414.3063954580575,4,0,0.0,113171,113171,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,history,256,512,10,0,64,0.48346325625330216,101.00132980383933,208.9121117219329,2,0,0.0,113171,113171,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,hvp,64,512,10,0,64,0.11999102206500847,101.00132980383933,841.7407241445035,8,0,0.0,113171,113171,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,hvp,128,512,10,0,64,0.2425206156181379,101.00132980383933,416.4649242144078,4,0,0.0,113171,113171,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,hvp,256,512,10,0,64,0.4726370657675861,101.00132980383933,213.6974374614656,2,0,0.0,113171,113171,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,hybrid,64,512,10,0,64,0.12056470744490819,101.00132980383933,837.7354529723525,8,0,0.0,113171,113171,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,hybrid,128,512,10,0,64,0.24104806179890262,101.00132980383933,419.0090932492167,4,0,0.0,113171,113171,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,hybrid,256,512,10,0,64,0.4791790124001446,101.00132980383933,210.77995319105685,2,0,0.0,113171,113171,0,0,5,5
eight_schools_centered,eight_schools_centered,monolithic,monolithic,0,512,10,1,64,1.0,105.99301380477846,105.99301380477846,,0,0.0,114933,114933,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,none,64,512,10,1,64,0.12768501349634412,105.99301380477846,830.1131894998252,8,0,0.0,114933,114933,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,none,128,512,10,1,64,0.2536069938990119,105.99301380477846,417.9419982675463,4,0,0.0,114933,114933,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,none,256,512,10,1,64,0.36225617419026335,105.99301380477846,292.5913244727999,2,0,0.0,114933,114933,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,random,64,512,10,1,64,0.08042546967020747,105.99301380477846,1317.9035725798458,8,0,0.0,114933,114933,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,random,128,512,10,1,64,0.16738072953923194,105.99301380477846,633.2450222708285,4,0,0.0,114933,114933,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,random,256,512,10,1,64,0.3528345513530132,105.99301380477846,300.404292602092,2,0,0.0,114933,114933,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,history,64,512,10,1,64,0.08505604209843094,105.99301380477846,1246.1550195589662,8,0,0.0,114933,114933,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,history,128,512,10,1,64,0.16569575421703242,105.99301380477846,639.6845489833504,4,0,0.0,114933,114933,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,history,256,512,10,1,64,0.24674942842794328,105.99301380477846,429.5572819765657,2,0,0.0,114933,114933,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,hvp,64,512,10,1,64,0.07204033702105973,105.99301380477846,1471.3009153995663,8,0,0.0,114933,114933,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,hvp,128,512,10,1,64,0.15038534989940233,105.99301380477846,704.8094370607287,4,0,0.0,114933,114933,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,hvp,256,512,10,1,64,0.29714183751425355,105.99301380477846,356.7084820214659,2,0,0.0,114933,114933,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,hybrid,64,512,10,1,64,0.07893396043709497,105.99301380477846,1342.806229636073,8,0,0.0,114933,114933,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,hybrid,128,512,10,1,64,0.1735760537186286,105.99301380477846,610.6430670246482,4,0,0.0,114933,114933,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,hybrid,256,512,10,1,64,0.348855680143438,105.99301380477846,303.8305518236011,2,0,0.0,114933,114933,0,0,5,5
eight_schools_centered,eight_schools_centered,monolithic,monolithic,0,512,10,2,64,1.0,149.8228546604514,149.8228546604514,,0,0.0,113800,113800,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,none,64,512,10,2,64,0.12476146312108378,149.8228546604514,1200.8744600489736,8,0,0.0,113800,113800,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,none,128,512,10,2,64,0.2813971102454062,149.8228546604514,532.4249937385321,4,0,0.0,113800,113800,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,none,256,512,10,2,64,0.72095765275924,149.8228546604514,207.8108944222331,2,0,0.0,113800,113800,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,random,64,512,10,2,64,0.18414049565848944,149.8228546604514,813.6333842519671,8,0,0.0,113800,113800,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,random,128,512,10,2,64,0.3633878764195455,149.8228546604514,412.2945876363665,4,0,0.0,113800,113800,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,random,256,512,10,2,64,0.7238403015184335,149.8228546604514,206.98330052383244,2,0,0.0,113800,113800,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,history,64,512,10,2,64,0.18066696634408647,149.8228546604514,829.2764177769423,8,0,0.0,113800,113800,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,history,128,512,10,2,64,0.3631033491484254,149.8228546604514,412.61766109243035,4,0,0.0,113800,113800,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,history,256,512,10,2,64,0.7246189035511055,149.8228546604514,206.76089724712074,2,0,0.0,113800,113800,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,hvp,64,512,10,2,64,0.1810138336508949,149.8228546604514,827.687318911776,8,0,0.0,113800,113800,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,hvp,128,512,10,2,64,0.362942383330245,149.8228546604514,412.8006580155343,4,0,0.0,113800,113800,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,hvp,256,512,10,2,64,0.7165342985340286,149.8228546604514,209.09376559779048,2,0,0.0,113800,113800,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,hybrid,64,512,10,2,64,0.1811131651376885,149.8228546604514,827.2333739325404,8,0,0.0,113800,113800,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,hybrid,128,512,10,2,64,0.3630247577739273,149.8228546604514,412.70698885433376,4,0,0.0,113800,113800,0,0,5,5
eight_schools_centered,eight_schools_centered,bucketed,hybrid,256,512,10,2,64,0.715575783121954,149.8228546604514,209.37384717911482,2,0,0.0,113800,113800,0,0,5,5
eight_schools_noncentered,eight_schools_noncentered,monolithic,monolithic,0,512,10,0,64,1.0,96.72244628146291,96.72244628146291,,0,0.0,113171,113171,0,0,5,5
