benchmark,model,seed,scheduler_mode,scheduler_label,is_analysis_upper_bound,bucket_size,step,bucket_index,bucket_capacity,occupancy,padding_count,fill_fraction,bucket_min_predicted_work,bucket_max_predicted_work,bucket_realized_max,global_realized_max
oracle_gap,funnel,0,history,history,False,128,1,0,128,128,0,1.0,1.100000023841858,1.2000000476837158,4.0,4.0
oracle_gap,funnel,0,history,history,False,128,1,1,128,128,0,1.0,1.2000000476837158,1.2000000476837158,4.0,4.0
oracle_gap,funnel,0,history,history,False,128,1,2,128,128,0,1.0,1.2000000476837158,1.2000000476837158,4.0,4.0
oracle_gap,funnel,0,history,history,False,128,1,3,128,128,0,1.0,1.2000000476837158,1.2000000476837158,4.0,4.0
oracle_gap,funnel,0,history,history,False,128,2,0,128,128,0,1.0,1.190000057220459,1.380000114440918,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,2,1,128,128,0,1.0,1.380000114440918,1.380000114440918,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,2,2,128,128,0,1.0,1.380000114440918,1.380000114440918,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,2,3,128,128,0,1.0,1.380000114440918,1.4800001382827759,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,3,0,128,128,0,1.0,1.2710000276565552,1.5420001745224,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,3,1,128,128,0,1.0,1.5420001745224,1.5420001745224,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,3,2,128,128,0,1.0,1.5420001745224,1.632000207901001,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,3,3,128,128,0,1.0,1.632000207901001,1.8320002555847168,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,4,0,128,128,0,1.0,1.4168001413345337,1.6878001689910889,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,4,1,128,128,0,1.0,1.6878001689910889,1.6878001689910889,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,4,2,128,128,0,1.0,1.6878001689910889,1.7878001928329468,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,4,3,128,128,0,1.0,1.7878001928329468,2.1488003730773926,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,5,0,128,128,0,1.0,1.475120186805725,1.81902015209198,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,5,1,128,128,0,1.0,1.81902015209198,1.8344101905822754,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,5,2,128,128,0,1.0,1.8361202478408813,2.0000202655792236,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,5,3,128,128,0,1.0,2.0000202655792236,2.433920383453369,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,6,0,128,128,0,1.0,1.5276081562042236,1.9371181726455688,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,6,1,128,128,0,1.0,1.9371181726455688,2.02711820602417,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,6,2,128,128,0,1.0,2.02711820602417,2.181018352508545,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,6,3,128,128,0,1.0,2.1837282180786133,2.690528392791748,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,7,0,128,128,0,1.0,1.5748473405838013,2.0434064865112305,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,7,1,128,128,0,1.0,2.0434064865112305,2.143406391143799,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,7,2,128,128,0,1.0,2.143406391143799,2.3268723487854004,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,7,3,128,128,0,1.0,2.3282575607299805,2.921475410461426,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,8,0,128,128,0,1.0,1.61736261844635,2.139065742492676,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,8,1,128,128,0,1.0,2.139065742492676,2.2791149616241455,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,8,2,128,128,0,1.0,2.2791149616241455,2.4829657077789307,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,8,3,128,128,0,1.0,2.4829657077789307,3.063717842102051,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,9,0,128,128,0,1.0,1.6604093313217163,2.225159168243408,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,9,1,128,128,0,1.0,2.225159168243408,2.3961591720581055,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,9,2,128,128,0,1.0,2.3968396186828613,2.634669065475464,5.0,6.0
oracle_gap,funnel,0,history,history,False,128,9,3,128,128,0,1.0,2.634669065475464,3.2573461532592773,6.0,6.0
oracle_gap,funnel,0,history,history,False,128,10,0,128,128,0,1.0,1.7432078123092651,2.302643299102783,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,10,1,128,128,0,1.0,2.302643299102783,2.492643117904663,4.0,5.0
oracle_gap,funnel,0,history,history,False,128,10,2,128,128,0,1.0,2.492643117904663,2.7712020874023438,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,10,3,128,128,0,1.0,2.7712020874023438,3.4316115379333496,5.0,5.0
oracle_gap,funnel,0,history,history,False,128,11,0,128,128,0,1.0,1.7688870429992676,2.383352756500244,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,11,1,128,128,0,1.0,2.385340690612793,2.6352791786193848,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,11,2,128,128,0,1.0,2.6352791786193848,2.8940818309783936,5.0,6.0
oracle_gap,funnel,0,history,history,False,128,11,3,128,128,0,1.0,2.8940818309783936,3.5884504318237305,6.0,6.0
oracle_gap,funnel,0,history,history,False,128,12,0,128,128,0,1.0,1.7919983863830566,2.4700088500976562,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,12,1,128,128,0,1.0,2.4738831520080566,2.7061409950256348,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,12,2,128,128,0,1.0,2.7061409950256348,3.004673719406128,5.0,6.0
oracle_gap,funnel,0,history,history,False,128,12,3,128,128,0,1.0,3.004673719406128,3.8296053409576416,6.0,6.0
oracle_gap,funnel,0,history,history,False,128,13,0,128,128,0,1.0,1.8127985000610352,2.5303688049316406,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,13,1,128,128,0,1.0,2.5303688049316406,2.798283815383911,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,13,2,128,128,0,1.0,2.799048900604248,3.095118999481201,5.0,6.0
oracle_gap,funnel,0,history,history,False,128,13,3,128,128,0,1.0,3.0960278511047363,4.046645164489746,6.0,6.0
oracle_gap,funnel,0,history,history,False,128,14,0,128,128,0,1.0,1.8315186500549316,2.581206798553467,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,14,1,128,128,0,1.0,2.581206798553467,2.8585991859436035,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,14,2,128,128,0,1.0,2.87097430229187,3.1865787506103516,5.0,6.0
oracle_gap,funnel,0,history,history,False,128,14,3,128,128,0,1.0,3.1882781982421875,4.24198055267334,6.0,6.0
oracle_gap,funnel,0,history,history,False,128,15,0,128,128,0,1.0,1.8483667373657227,2.641361713409424,4.0,6.0
oracle_gap,funnel,0,history,history,False,128,15,1,128,128,0,1.0,2.641361713409424,2.9321179389953613,5.0,6.0
oracle_gap,funnel,0,history,history,False,128,15,2,128,128,0,1.0,2.9321179389953613,3.263259172439575,5.0,6.0
oracle_gap,funnel,0,history,history,False,128,15,3,128,128,0,1.0,3.2670464515686035,4.417782783508301,6.0,6.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,0,0,64,64,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,0,1,64,64,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,0,2,64,64,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,0,3,64,64,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,0,4,64,64,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,0,5,64,64,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,0,6,64,64,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,0,7,64,64,0,1.0,1.0,1.0,3.0,3.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,1,0,64,64,0,1.0,2.0,3.0,4.0,4.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,1,1,64,64,0,1.0,3.0,3.0,4.0,4.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,1,2,64,64,0,1.0,3.0,3.0,4.0,4.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,1,3,64,64,0,1.0,3.0,3.0,4.0,4.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,1,4,64,64,0,1.0,3.0,3.0,4.0,4.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,1,5,64,64,0,1.0,3.0,3.0,4.0,4.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,1,6,64,64,0,1.0,3.0,3.0,4.0,4.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,1,7,64,64,0,1.0,3.0,3.0,4.0,4.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,2,0,64,64,0,1.0,2.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,2,1,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,2,2,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,2,3,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,2,4,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,2,5,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,2,6,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,2,7,64,64,0,1.0,3.0,4.0,5.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,3,0,64,64,0,1.0,2.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,3,1,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,3,2,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,3,3,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,3,4,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,3,5,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,3,6,64,64,0,1.0,3.0,4.0,5.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,3,7,64,64,0,1.0,4.0,5.0,5.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,4,0,64,64,0,1.0,2.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,4,1,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,4,2,64,64,0,1.0,3.0,3.0,4.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,4,3,64,64,0,1.0,3.0,3.0,4.0,5.0
