row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
17,hierarchical_logistic,2,bucketed,history,64,512,8,6,0.5036922544240952,0.4299924969673157,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,7,0.5466122105717659,0.4081375226378441,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,8,0.5435348451137543,0.431115560233593,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,9,0.513951763510704,0.42493197321891785,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,10,0.508268378674984,0.41358090937137604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,11,0.49390804022550583,0.4122201055288315,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,12,0.47652922570705414,0.3973095566034317,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,13,0.5107541978359222,0.4586104601621628,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,14,0.4975779354572296,0.44171543419361115,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,15,0.5165286213159561,0.40741710364818573,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,16,0.5245598182082176,0.3926844745874405,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,17,0.5370100438594818,0.41859620064496994,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,18,0.5199341326951981,0.44683897495269775,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,19,0.7241656556725502,0.4129263088107109,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,20,0.546115830540657,0.47695647925138474,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,21,0.5195256397128105,0.4245651513338089,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,22,0.4796679839491844,0.43663372844457626,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,23,0.49367330968379974,0.4665175899863243,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,24,0.4970552399754524,0.4248468428850174,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,25,0.5315055474638939,0.4219585955142975,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,26,0.5503836125135422,0.4070483595132828,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,27,0.5492134764790535,0.4345352351665497,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,28,0.5749255418777466,0.42212754487991333,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,hierarchical_logistic,2,bucketed,history,64,512,8,29,0.5221727788448334,0.4622670188546181,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,0,0.5618934109807014,0.4631713777780533,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,1,0.5337203219532967,0.43049510568380356,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,2,0.5487353727221489,0.45720910280942917,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,3,0.6033888012170792,0.43635863065719604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,4,0.671588584780693,0.43611346185207367,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,5,0.8641946688294411,0.42357587814331055,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,6,0.7778368666768074,0.4299924969673157,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,7,0.5288708731532097,0.4081375226378441,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,8,0.5309640020132065,0.431115560233593,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,9,0.566522479057312,0.42493197321891785,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,10,0.5340891629457474,0.41358090937137604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,11,0.538336269557476,0.4122201055288315,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,12,0.5378135368227959,0.3973095566034317,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,13,0.5393234267830849,0.4586104601621628,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,14,0.5531541109085083,0.44171543419361115,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,15,0.5434292927384377,0.40741710364818573,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,16,0.5809834226965904,0.3926844745874405,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,17,0.5660501718521118,0.41859620064496994,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,18,0.5584949031472206,0.44683897495269775,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,19,0.540516160428524,0.4129263088107109,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,20,0.5361335873603821,0.47695647925138474,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,21,0.566417008638382,0.4245651513338089,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,22,0.5453696325421333,0.43663372844457626,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,23,0.633551187813282,0.4665175899863243,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,24,0.5316440761089325,0.4248468428850174,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,25,0.5291978493332863,0.4219585955142975,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,26,0.50746650993824,0.4070483595132828,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,27,0.534296877682209,0.4345352351665497,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,28,0.5114354863762856,0.42212754487991333,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,hierarchical_logistic,2,bucketed,history,128,512,8,29,0.5316139683127403,0.4622670188546181,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,0,0.4611800014972687,0.4631713777780533,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,1,0.5021895989775658,0.43049510568380356,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,2,0.5099969953298569,0.45720910280942917,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,3,0.5497928187251091,0.43635863065719604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,4,0.46571438014507294,0.43611346185207367,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,5,0.5083922669291496,0.42357587814331055,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,6,0.51559679210186,0.4299924969673157,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,7,0.46999652683734894,0.4081375226378441,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,8,0.48975440114736557,0.431115560233593,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,9,0.5498189330101013,0.42493197321891785,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,10,0.48037754744291306,0.41358090937137604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,11,0.4897390604019165,0.4122201055288315,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,12,0.5052673146128654,0.3973095566034317,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,13,0.4951360449194908,0.4586104601621628,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,14,0.47338952124118805,0.44171543419361115,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,15,0.488320454955101,0.40741710364818573,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,16,0.49005480855703354,0.3926844745874405,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,17,0.46519604325294495,0.41859620064496994,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,18,0.5099471732974052,0.44683897495269775,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,19,0.48416900634765625,0.4129263088107109,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,20,0.5003348588943481,0.47695647925138474,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,21,0.5350268930196762,0.4245651513338089,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,22,0.5224996283650398,0.43663372844457626,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,23,0.5136258453130722,0.4665175899863243,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,24,0.4783417657017708,0.4248468428850174,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,25,0.5219264179468155,0.4219585955142975,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,26,0.4787639155983925,0.4070483595132828,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,27,0.4840787276625633,0.4345352351665497,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,28,0.4540545865893364,0.42212754487991333,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,hierarchical_logistic,2,bucketed,last_depth,64,512,8,29,0.5301123708486557,0.4622670188546181,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,0,0.5770841166377068,0.4631713777780533,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,1,0.6038530394434929,0.43049510568380356,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,2,0.5627084672451019,0.45720910280942917,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,3,0.6011667475104332,0.43635863065719604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,4,0.5444686710834503,0.43611346185207367,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,5,0.5405428633093834,0.42357587814331055,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,6,0.5514827743172646,0.4299924969673157,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,7,0.55434400588274,0.4081375226378441,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,8,0.5253834128379822,0.431115560233593,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,9,0.5094670206308365,0.42493197321891785,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,10,0.5744879767298698,0.41358090937137604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,11,0.5593990609049797,0.4122201055288315,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,12,0.5407159104943275,0.3973095566034317,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,13,0.5897139981389046,0.4586104601621628,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,14,0.5263267159461975,0.44171543419361115,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,15,0.5570895075798035,0.40741710364818573,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,16,0.5437944978475571,0.3926844745874405,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,17,0.5680712312459946,0.41859620064496994,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,18,0.5889402404427528,0.44683897495269775,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,19,0.6489050760865211,0.4129263088107109,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,20,0.6886013969779015,0.47695647925138474,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,21,0.5873414874076843,0.4245651513338089,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,22,0.5784761160612106,0.43663372844457626,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,23,0.5800639316439629,0.4665175899863243,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,24,0.7348927557468414,0.4248468428850174,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,25,0.5765855684876442,0.4219585955142975,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,26,0.5795141831040382,0.4070483595132828,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,27,0.5478316247463226,0.4345352351665497,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,28,0.49747802317142487,0.42212754487991333,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,hierarchical_logistic,2,bucketed,last_depth,128,512,8,29,0.5220310613512993,0.4622670188546181,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,0,0.4010491594672203,0.4010491594672203,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,1,0.44087449461221695,0.44087449461221695,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,2,0.3949994891881943,0.3949994891881943,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,3,0.4135177880525589,0.4135177880525589,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,4,0.4322101101279259,0.4322101101279259,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,5,0.4033397063612938,0.4033397063612938,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,6,0.41824302077293396,0.41824302077293396,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,7,0.4025091156363487,0.4025091156363487,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,8,0.43141934275627136,0.43141934275627136,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,9,0.3973701000213623,0.3973701000213623,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,10,0.4307021424174309,0.4307021424174309,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,11,0.43522775173187256,0.43522775173187256,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,12,0.45095008611679077,0.45095008611679077,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,13,0.4496057480573654,0.4496057480573654,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,14,0.4411264434456825,0.4411264434456825,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,15,0.44020406156778336,0.44020406156778336,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,16,0.417705774307251,0.417705774307251,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,17,0.4203909784555435,0.4203909784555435,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,18,0.4160156697034836,0.4160156697034836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,19,0.48169273138046265,0.48169273138046265,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,20,0.44500715285539627,0.44500715285539627,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,21,0.4565703123807907,0.4565703123807907,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,22,0.46926192194223404,0.46926192194223404,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,23,0.4071495905518532,0.4071495905518532,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,24,0.41925107687711716,0.41925107687711716,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,25,0.37595270574092865,0.37595270574092865,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,26,0.42294299602508545,0.42294299602508545,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,27,0.3913547620177269,0.3913547620177269,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,28,0.37882890552282333,0.37882890552282333,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,hierarchical_logistic,3,monolithic,monolithic,0,512,8,29,0.3886917307972908,0.3886917307972908,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,0,0.4664063975214958,0.4010491594672203,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,1,0.5314991325139999,0.44087449461221695,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,2,0.5082310810685158,0.3949994891881943,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,3,0.5312645137310028,0.4135177880525589,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,4,0.47780173271894455,0.4322101101279259,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,5,0.47668398171663284,0.4033397063612938,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,6,0.483723945915699,0.41824302077293396,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,7,0.4992515966296196,0.4025091156363487,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,8,0.4590652212500572,0.43141934275627136,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,9,0.4977347254753113,0.3973701000213623,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,10,0.4727190360426903,0.4307021424174309,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,11,0.4733766168355942,0.43522775173187256,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,12,0.5044828727841377,0.45095008611679077,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,13,0.4879690408706665,0.4496057480573654,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,14,0.4951034039258957,0.4411264434456825,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,15,0.4979664757847786,0.44020406156778336,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,16,0.5057585164904594,0.417705774307251,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,17,0.4924880340695381,0.4203909784555435,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,18,0.5194746851921082,0.4160156697034836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,19,0.49644847214221954,0.48169273138046265,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,20,0.4822770208120346,0.44500715285539627,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,21,0.48528315871953964,0.4565703123807907,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,22,0.47889095544815063,0.46926192194223404,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,23,0.46453966945409775,0.4071495905518532,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,24,0.5332969650626183,0.41925107687711716,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,25,0.4804312661290169,0.37595270574092865,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,26,0.49623824656009674,0.42294299602508545,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,27,0.48516759276390076,0.3913547620177269,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,28,0.44884099811315536,0.37882890552282333,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,hierarchical_logistic,3,bucketed,none,64,512,8,29,0.4971216917037964,0.3886917307972908,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,0,0.5497332066297531,0.4010491594672203,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,1,0.57834392786026,0.44087449461221695,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,2,0.5802740007638931,0.3949994891881943,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,3,0.6536236628890038,0.4135177880525589,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,4,0.6634047999978065,0.4322101101279259,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,hierarchical_logistic,3,bucketed,none,128,512,8,5,0.585333377122879,0.4033397063612938,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
