row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
17,funnel,2,bucketed,history,64,512,4,20,1.1214399263262749,1.132531799376011,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,2,bucketed,history,64,512,4,21,1.0998753979802132,1.1424236968159676,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,2,bucketed,history,64,512,4,22,1.2149709984660149,1.1205184236168861,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,2,bucketed,history,64,512,4,23,1.2662810906767845,1.1421534940600395,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,2,bucketed,history,64,512,4,24,1.3122744411230087,1.135417826473713,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,2,bucketed,history,64,512,4,25,1.2153489887714386,1.2122690081596375,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,2,bucketed,history,64,512,4,26,1.3733407035470009,1.1199720576405525,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,2,bucketed,history,64,512,4,27,1.2774703577160835,1.132400006055832,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,2,bucketed,history,64,512,4,28,1.2007985562086105,1.165624126791954,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,funnel,2,bucketed,history,64,512,4,29,1.2215205430984497,1.0458469316363335,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,0,1.20266193151474,1.1958132684230804,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,1,1.2259141132235527,1.1214513778686523,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,2,1.0908623486757278,1.2366747483611107,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,3,1.1883248910307884,1.1748826056718826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,4,1.1862727850675583,1.1148463487625122,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,5,1.3712288066744804,1.168317161500454,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,6,1.1798884645104408,1.040625773370266,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,7,1.0871607884764671,1.0367091670632362,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,8,1.0788456797599792,1.106532245874405,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,9,1.1700532287359238,1.06655403226614,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,10,1.0499826073646545,1.1238208189606667,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,11,1.1941041871905327,1.0844017937779427,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,12,1.2201095595955849,1.089834101498127,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,13,1.1050559729337692,1.0182467326521873,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,14,1.0964052230119705,1.1876633241772652,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,15,1.0861836671829224,1.129708081483841,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,16,1.1777822151780128,1.0338868126273155,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,17,1.2012144476175308,1.10078564286232,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,18,1.1429173350334167,1.1055641397833824,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,19,1.074510045349598,1.1249340772628784,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,20,1.1715196818113327,1.132531799376011,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,21,1.1185244619846344,1.1424236968159676,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,22,1.2277403250336647,1.1205184236168861,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,23,1.2175369262695312,1.1421534940600395,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,24,1.0857540294528008,1.135417826473713,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,25,1.3347193598747253,1.2122690081596375,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,26,1.1180746331810951,1.1199720576405525,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,27,1.0787947699427605,1.132400006055832,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,28,1.0931616723537445,1.165624126791954,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,funnel,2,bucketed,history,128,512,4,29,1.1262990832328796,1.0458469316363335,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,0,1.1808370500802994,1.1958132684230804,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,1,1.2077921107411385,1.1214513778686523,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,2,1.3360366448760033,1.2366747483611107,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,3,1.2589417546987534,1.1748826056718826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,4,1.3750059977173805,1.1148463487625122,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,5,1.4380961507558823,1.168317161500454,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,6,1.2975003272294998,1.040625773370266,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,7,1.4538507238030434,1.0367091670632362,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,8,1.462974727153778,1.106532245874405,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,9,1.2575511634349823,1.06655403226614,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,10,1.279188521206379,1.1238208189606667,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,11,2.467090867459774,1.0844017937779427,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,12,1.9475373327732086,1.089834101498127,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,13,2.115695059299469,1.0182467326521873,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,14,2.0197379291057587,1.1876633241772652,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,15,2.0884478986263275,1.129708081483841,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,16,1.950043924152851,1.0338868126273155,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,17,1.4971454292535782,1.10078564286232,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,18,1.6051875352859497,1.1055641397833824,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,19,1.3738193288445473,1.1249340772628784,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,20,1.3575910478830338,1.132531799376011,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,21,1.3179043978452682,1.1424236968159676,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,22,1.328034721314907,1.1205184236168861,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,23,1.2028553038835526,1.1421534940600395,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,24,1.105634644627571,1.135417826473713,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,25,1.2514203563332558,1.2122690081596375,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,26,1.2992200925946236,1.1199720576405525,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,27,1.2327372506260872,1.132400006055832,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,28,1.0573297888040543,1.165624126791954,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,funnel,2,bucketed,last_depth,64,512,4,29,1.0124055296182632,1.0458469316363335,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,0,1.1429033726453781,1.1958132684230804,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,1,1.265221357345581,1.1214513778686523,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,2,1.0757237076759338,1.2366747483611107,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,3,1.0797045305371284,1.1748826056718826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,4,1.1116745099425316,1.1148463487625122,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,5,1.177090510725975,1.168317161500454,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,6,1.1960728988051414,1.040625773370266,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,7,1.2486216500401497,1.0367091670632362,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,8,1.1449445337057114,1.106532245874405,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,9,1.1610285863280296,1.06655403226614,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,10,1.1934287920594215,1.1238208189606667,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,11,1.165772795677185,1.0844017937779427,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,12,1.111996315419674,1.089834101498127,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,13,1.125469021499157,1.0182467326521873,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,14,1.2363354414701462,1.1876633241772652,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,15,1.1474918350577354,1.129708081483841,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,16,1.1541360318660736,1.0338868126273155,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,17,1.1535250023007393,1.10078564286232,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,18,1.1854088455438614,1.1055641397833824,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,19,1.279431901872158,1.1249340772628784,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,20,1.134280189871788,1.132531799376011,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,21,1.204147458076477,1.1424236968159676,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,22,1.2783847600221634,1.1205184236168861,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,23,1.2565597668290138,1.1421534940600395,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,24,1.3305202051997185,1.135417826473713,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,25,1.3444258645176888,1.2122690081596375,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,26,1.26153863966465,1.1199720576405525,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,27,1.2231307476758957,1.132400006055832,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,28,1.216648317873478,1.165624126791954,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,funnel,2,bucketed,last_depth,128,512,4,29,1.235354244709015,1.0458469316363335,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,0,1.2688953951001167,1.2688953951001167,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,1,1.3154919296503067,1.3154919296503067,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,2,1.2271568924188614,1.2271568924188614,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,3,1.178378313779831,1.178378313779831,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,4,1.4794474393129349,1.4794474393129349,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,5,1.899593099951744,1.899593099951744,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,6,1.6706924512982368,1.6706924512982368,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,7,1.2917618826031685,1.2917618826031685,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,8,1.2845242023468018,1.2845242023468018,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,9,1.278456799685955,1.278456799685955,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,10,1.1744948402047157,1.1744948402047157,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,11,1.2466959357261658,1.2466959357261658,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,12,1.2311429306864738,1.2311429306864738,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,13,1.2229152023792267,1.2229152023792267,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,14,1.1410844698548317,1.1410844698548317,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,15,1.3248491138219833,1.3248491138219833,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,16,1.25507290661335,1.25507290661335,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,17,1.1919177770614624,1.1919177770614624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,18,1.2619262412190437,1.2619262412190437,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,19,1.2144624516367912,1.2144624516367912,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,20,1.2468719482421875,1.2468719482421875,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,21,1.2152962684631348,1.2152962684631348,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,22,1.253332369029522,1.253332369029522,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,23,1.2927169129252434,1.2927169129252434,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,24,1.234184056520462,1.234184056520462,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,25,1.4496880248188972,1.4496880248188972,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,26,1.2873764634132385,1.2873764634132385,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,27,1.4695233330130577,1.4695233330130577,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,28,1.2417013719677925,1.2417013719677925,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,funnel,3,monolithic,monolithic,0,512,4,29,1.2445532754063606,1.2445532754063606,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,0,2.0025869086384773,1.2688953951001167,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,1,2.013726584613323,1.3154919296503067,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,2,1.9897630885243416,1.2271568924188614,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,3,1.9190193861722946,1.178378313779831,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,4,2.1172538846731186,1.4794474393129349,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,5,2.1835813745856285,1.899593099951744,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,6,1.8902460783720016,1.6706924512982368,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,7,2.1913215070962906,1.2917618826031685,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,8,2.079668805003166,1.2845242023468018,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,9,1.8744989857077599,1.278456799685955,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,10,1.595841534435749,1.1744948402047157,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,11,1.660101741552353,1.2466959357261658,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,12,1.4486789256334305,1.2311429306864738,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,13,1.5630908906459808,1.2229152023792267,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,14,1.9326513186097145,1.1410844698548317,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,15,1.8933613747358322,1.3248491138219833,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,16,1.8926085978746414,1.25507290661335,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,17,1.90640889108181,1.1919177770614624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,18,1.7336067482829094,1.2619262412190437,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,19,2.010647214949131,1.2144624516367912,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,20,1.872612401843071,1.2468719482421875,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,21,2.0445282831788063,1.2152962684631348,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,22,2.0825138837099075,1.253332369029522,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,23,1.750873252749443,1.2927169129252434,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,24,1.9343450590968132,1.234184056520462,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,25,1.9914567321538925,1.4496880248188972,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,26,2.069940932095051,1.2873764634132385,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,27,1.991482526063919,1.4695233330130577,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,28,1.8371226489543915,1.2417013719677925,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,funnel,3,bucketed,none,64,512,4,29,2.0742271170020103,1.2445532754063606,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,0,1.9298598617315292,1.2688953951001167,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,1,2.0764158219099045,1.3154919296503067,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,2,1.8630365282297134,1.2271568924188614,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,3,1.8500761538743973,1.178378313779831,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,4,1.8697580844163895,1.4794474393129349,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,5,1.8276787996292114,1.899593099951744,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,6,1.8681253716349602,1.6706924512982368,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,7,1.825483538210392,1.2917618826031685,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,8,1.8641285374760628,1.2845242023468018,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,9,1.964331641793251,1.278456799685955,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,10,1.9910796508193016,1.1744948402047157,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,11,2.0002896189689636,1.2466959357261658,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,12,1.9678859263658524,1.2311429306864738,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,13,1.949534259736538,1.2229152023792267,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,14,1.8390686362981796,1.1410844698548317,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,15,1.966635800898075,1.3248491138219833,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,16,1.9354521557688713,1.25507290661335,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,17,1.946697473526001,1.1919177770614624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,18,1.8992640972137451,1.2619262412190437,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,19,1.8569199666380882,1.2144624516367912,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,20,1.754275418817997,1.2468719482421875,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,21,1.7694227695465088,1.2152962684631348,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,22,1.7476926743984222,1.253332369029522,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,23,1.776145152747631,1.2927169129252434,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,24,1.8344013020396233,1.234184056520462,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,25,1.8504192680120468,1.4496880248188972,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,26,1.774556539952755,1.2873764634132385,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,27,1.7050751075148582,1.4695233330130577,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,28,1.7428893372416496,1.2417013719677925,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
23,funnel,3,bucketed,none,128,512,4,29,2.052655979990959,1.2445532754063606,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,funnel,3,bucketed,history,64,512,4,0,1.1630807891488075,1.2688953951001167,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,funnel,3,bucketed,history,64,512,4,1,1.1005862802267075,1.3154919296503067,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,funnel,3,bucketed,history,64,512,4,2,1.05110751837492,1.2271568924188614,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,funnel,3,bucketed,history,64,512,4,3,0.9258685484528542,1.178378313779831,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,funnel,3,bucketed,history,64,512,4,4,1.0604400262236595,1.4794474393129349,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
24,funnel,3,bucketed,history,64,512,4,5,0.9715041592717171,1.899593099951744,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
