row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
9,gaussian_process,1,bucketed,none,128,512,3,1,3.6178383752703667,6.245041079819202,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,2,3.6199914067983627,4.147761918604374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,3,3.5739362835884094,4.019577458500862,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,4,4.128841161727905,3.918832667171955,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,5,3.5039199590682983,4.051956847310066,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,6,3.4558958560228348,3.8601605370640755,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,7,3.540510579943657,3.9933362752199173,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,8,3.477444648742676,4.009510427713394,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,9,3.5614104866981506,4.096910201013088,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,10,3.4858002439141273,4.046128109097481,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,11,3.522695228457451,3.894014023244381,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,12,3.49689818918705,3.8655921295285225,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,13,3.7240963354706764,3.8821964636445045,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,14,3.512107215821743,3.8805768489837646,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,15,3.5658839270472527,3.8698610812425613,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,16,3.4940801709890366,3.932483844459057,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,17,3.534373052418232,3.7956419959664345,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,18,3.527874141931534,3.9291551783680916,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,19,3.4835472106933594,3.9990444630384445,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,20,3.424575060606003,3.952341377735138,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,21,3.7063278406858444,4.005357399582863,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,22,3.447267398238182,4.123678952455521,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,23,3.503984957933426,3.9690429717302322,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,24,3.597431182861328,3.9271606355905533,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,25,3.560613267123699,3.772489845752716,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,26,3.930664673447609,3.8765658885240555,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,27,3.990667760372162,3.999380797147751,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,28,4.032663218677044,3.92743406444788,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,gaussian_process,1,bucketed,none,128,512,3,29,4.0169273391366005,4.510189943015575,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,0,4.047475539147854,4.788058079779148,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,1,4.013320825994015,6.245041079819202,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,2,3.9928160458803177,4.147761918604374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,3,4.023140832781792,4.019577458500862,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,4,3.9369861111044884,3.918832667171955,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,5,3.908852830529213,4.051956847310066,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,6,4.186321511864662,3.8601605370640755,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,7,3.9592677131295204,3.9933362752199173,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,8,3.870193213224411,4.009510427713394,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,9,3.913904555141926,4.096910201013088,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,10,3.8907556906342506,4.046128109097481,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,11,3.932675026357174,3.894014023244381,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,12,3.9506233856081963,3.8655921295285225,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,13,4.002220056951046,3.8821964636445045,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,14,3.95823585242033,3.8805768489837646,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,15,4.415438257157803,3.8698610812425613,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,16,3.948690541088581,3.932483844459057,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,17,3.8831794187426567,3.7956419959664345,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,18,4.064365677535534,3.9291551783680916,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,19,3.994717352092266,3.9990444630384445,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,20,4.09635403752327,3.952341377735138,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,21,4.524349324405193,4.005357399582863,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,22,4.105561338365078,4.123678952455521,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,23,3.9677262604236603,3.9690429717302322,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,24,3.9681692123413086,3.9271606355905533,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,25,4.188018284738064,3.772489845752716,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,26,4.4272530525922775,3.8765658885240555,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,27,4.564533807337284,3.999380797147751,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,28,4.100512810051441,3.92743406444788,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,gaussian_process,1,bucketed,history,64,512,3,29,3.8052162155508995,4.510189943015575,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,0,6.630087099969387,4.788058079779148,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,1,5.077110975980759,6.245041079819202,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,2,3.746689833700657,4.147761918604374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,3,3.8490229472517967,4.019577458500862,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,4,3.9000518023967743,3.918832667171955,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,5,3.8893613815307617,4.051956847310066,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,6,3.7820548191666603,3.8601605370640755,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,7,3.796541288495064,3.9933362752199173,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,8,3.7759324684739113,4.009510427713394,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,9,3.7940861359238625,4.096910201013088,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,10,3.687779888510704,4.046128109097481,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,11,3.6630094423890114,3.894014023244381,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,12,3.7305866181850433,3.8655921295285225,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,13,3.674725756049156,3.8821964636445045,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,14,3.644887864589691,3.8805768489837646,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,15,3.6458582505583763,3.8698610812425613,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,16,3.7563219740986824,3.932483844459057,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,17,3.6261829882860184,3.7956419959664345,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,18,3.7716824263334274,3.9291551783680916,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,19,4.298755943775177,3.9990444630384445,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,20,3.8337085768580437,3.952341377735138,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,21,3.76794795691967,4.005357399582863,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,22,3.8256445601582527,4.123678952455521,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,23,3.7170634493231773,3.9690429717302322,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,24,3.6279499605298042,3.9271606355905533,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,25,3.475538581609726,3.772489845752716,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,26,3.500081241130829,3.8765658885240555,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,27,3.3684413582086563,3.999380797147751,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,28,3.337230011820793,3.92743406444788,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,gaussian_process,1,bucketed,history,128,512,3,29,3.342322587966919,4.510189943015575,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,0,3.4620640501379967,4.788058079779148,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,1,3.4739572033286095,6.245041079819202,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,2,3.4555965811014175,4.147761918604374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,3,3.4670992121100426,4.019577458500862,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,4,3.568012058734894,3.918832667171955,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,5,3.7010448947548866,4.051956847310066,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,6,3.3994897231459618,3.8601605370640755,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,7,3.4291591495275497,3.9933362752199173,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,8,4.222840912640095,4.009510427713394,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,9,4.144648157060146,4.096910201013088,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,10,4.274624288082123,4.046128109097481,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,11,4.410864375531673,3.894014023244381,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,12,4.210853956639767,3.8655921295285225,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,13,4.159346967935562,3.8821964636445045,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,14,4.38189885020256,3.8805768489837646,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,15,4.132667489349842,3.8698610812425613,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,16,4.033271633088589,3.932483844459057,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,17,4.318239979445934,3.7956419959664345,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,18,4.243022613227367,3.9291551783680916,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,19,4.286580741405487,3.9990444630384445,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,20,4.193205244839191,3.952341377735138,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,21,4.0774553790688515,4.005357399582863,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,22,4.042412042617798,4.123678952455521,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,23,3.8974548503756523,3.9690429717302322,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,24,4.108919493854046,3.9271606355905533,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,25,4.2830216735601425,3.772489845752716,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,26,4.3650272116065025,3.8765658885240555,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,27,4.348975740373135,3.999380797147751,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,28,4.007675394415855,3.92743406444788,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,gaussian_process,1,bucketed,last_depth,64,512,3,29,4.058625787496567,4.510189943015575,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,0,4.562171280384064,4.788058079779148,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,1,4.075327523052692,6.245041079819202,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,2,3.8646814450621605,4.147761918604374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,3,4.258423209190369,4.019577458500862,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,4,4.210285261273384,3.918832667171955,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,5,4.639038540422916,4.051956847310066,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,6,4.387638762593269,3.8601605370640755,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,7,4.549691878259182,3.9933362752199173,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,8,4.528165362775326,4.009510427713394,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,9,4.198609419167042,4.096910201013088,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,10,4.90908270329237,4.046128109097481,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,11,4.300266116857529,3.894014023244381,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,12,4.294335663318634,3.8655921295285225,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,13,3.9939322024583817,3.8821964636445045,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,14,3.6977671906352043,3.8805768489837646,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,15,3.8813213407993317,3.8698610812425613,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,16,4.106159210205078,3.932483844459057,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,17,4.352797068655491,3.7956419959664345,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,18,4.237674064934254,3.9291551783680916,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,19,4.669048689305782,3.9990444630384445,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,20,4.147700093686581,3.952341377735138,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,21,3.827300526201725,4.005357399582863,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,22,3.9127973169088364,4.123678952455521,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,23,4.090585447847843,3.9690429717302322,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,24,4.011087693274021,3.9271606355905533,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,25,4.071377202868462,3.772489845752716,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,26,4.0997384041547775,3.8765658885240555,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,27,4.055299147963524,3.999380797147751,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,28,3.8896701708436012,3.92743406444788,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,gaussian_process,1,bucketed,last_depth,128,512,3,29,4.076550468802452,4.510189943015575,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,0,4.089132063090801,4.089132063090801,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,1,4.219856843352318,4.219856843352318,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,2,4.252296127378941,4.252296127378941,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,3,4.020838849246502,4.020838849246502,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,4,4.224024958908558,4.224024958908558,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,5,4.301006443798542,4.301006443798542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,6,3.9922619685530663,3.9922619685530663,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,7,3.9739726409316063,3.9739726409316063,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,8,4.208763875067234,4.208763875067234,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,9,4.114106237888336,4.114106237888336,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,10,4.230308443307877,4.230308443307877,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,11,4.048479877412319,4.048479877412319,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,12,4.395673722028732,4.395673722028732,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,13,4.070706278085709,4.070706278085709,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,14,3.9676158875226974,3.9676158875226974,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,15,4.150468863546848,4.150468863546848,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,16,4.1425817757844925,4.1425817757844925,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,17,4.014612250030041,4.014612250030041,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,18,3.987056724727154,3.987056724727154,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,19,3.8607961758971214,3.8607961758971214,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,20,4.0531623139977455,4.0531623139977455,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,21,4.034538872539997,4.034538872539997,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,22,4.237509675323963,4.237509675323963,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,23,4.419654473662376,4.419654473662376,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,24,4.3737142607569695,4.3737142607569695,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,25,4.196482107043266,4.196482107043266,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,26,4.130146659910679,4.130146659910679,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,27,4.191307194530964,4.191307194530964,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,28,3.9344461858272552,3.9344461858272552,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,gaussian_process,2,monolithic,monolithic,0,512,3,29,4.038838900625706,4.038838900625706,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,0,4.143923290073872,4.089132063090801,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,1,4.072090946137905,4.219856843352318,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,2,4.060101509094238,4.252296127378941,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,3,4.2909048572182655,4.020838849246502,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,4,4.066216520965099,4.224024958908558,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,5,4.036043018102646,4.301006443798542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,6,4.358208023011684,3.9922619685530663,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,7,4.254726141691208,3.9739726409316063,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,8,4.124742291867733,4.208763875067234,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,9,4.240093603730202,4.114106237888336,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,gaussian_process,2,bucketed,none,64,512,3,10,4.455572687089443,4.230308443307877,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
