row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
4,gaussian_process,0,bucketed,last_depth,128,128,3,1,1.3370878770947456,1.0349181070923805,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,2,1.0872993096709251,1.0342176631093025,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,3,1.143110103905201,1.022750549018383,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,4,1.081455297768116,1.0418507531285286,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,5,1.1051803454756737,1.1734895929694176,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,6,1.065351702272892,1.0069474801421165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,7,1.0878377929329872,1.0029423609375954,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,8,1.1180400475859642,1.0851334184408188,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,9,1.2497915774583817,1.104401983320713,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,10,1.2099433615803719,1.1787292584776878,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,11,1.208122156560421,1.0013150796294212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,12,1.1343157291412354,0.9786069095134735,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,13,1.132425308227539,0.9891222342848778,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,14,1.0917599946260452,0.9829054549336433,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,15,1.109478771686554,1.033159926533699,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,16,1.1122851371765137,0.9949937835335732,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,17,1.1049034371972084,1.0664179995656013,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,18,1.0626211538910866,1.0281399637460709,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,19,1.0883931294083595,1.0576942786574364,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,20,1.0959303081035614,1.0664658099412918,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,21,1.0703387185931206,1.0486339032649994,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,22,1.068357765674591,1.2421237230300903,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,23,1.1010624840855598,1.5331960022449493,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,24,1.0823500230908394,1.5058633163571358,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,25,1.1193258538842201,1.5574325323104858,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,26,1.090166263282299,1.6070866212248802,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,27,1.0802014395594597,1.3992551490664482,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,28,1.066897727549076,1.3484848961234093,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,29,1.0811929181218147,1.5121919065713882,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,0,1.0024716556072235,1.0024716556072235,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,1,1.0009523034095764,1.0009523034095764,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,2,1.0048627778887749,1.0048627778887749,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,gaussian_process,1,monolithic,monolithic,0,128,3,3,1.0112194642424583,1.0112194642424583,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
