row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
17,eight_schools_noncentered,2,bucketed,history,64,512,10,0,0.5124799162149429,0.4556725546717644,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,1,0.5387692973017693,0.378367617726326,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,2,0.5118929445743561,0.4416097402572632,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,3,0.5101194679737091,0.40714190155267715,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,4,0.49039311707019806,0.410152368247509,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,5,0.461005374789238,0.44641895592212677,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,6,0.5098248347640038,0.4179626330733299,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,7,0.5547430962324142,0.4121421128511429,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,8,0.6053979098796844,0.4555445462465286,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,9,0.5041888281702995,0.46263890713453293,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,10,0.6121134236454964,0.4336519092321396,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,11,0.5704876706004143,0.4615638181567192,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,12,0.538429319858551,0.4180605858564377,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,13,0.5739728957414627,0.3679846003651619,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,14,0.5279741361737251,0.3884381949901581,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,15,0.4978776276111603,0.41909099370241165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,16,0.4816392585635185,0.3921789452433586,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,17,0.5646123588085175,0.44555244594812393,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,18,0.5209674760699272,0.4450851157307625,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,19,0.5539654940366745,0.41711435467004776,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,20,0.5727351382374763,0.3691003620624542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,21,0.5833674818277359,0.4390684887766838,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,22,0.5462367460131645,0.39424706995487213,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,23,0.5986194908618927,0.4593276232481003,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,24,0.5315006822347641,0.45511655509471893,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,25,0.466523215174675,0.4363335371017456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,26,0.6018251702189445,0.4110845550894737,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,27,0.5700476318597794,0.3896201401948929,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,28,0.6094703897833824,0.4257667660713196,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
17,eight_schools_noncentered,2,bucketed,history,64,512,10,29,0.5869544818997383,0.460116945207119,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,0,0.43421924859285355,0.4556725546717644,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,1,0.4463801681995392,0.378367617726326,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,2,0.43358395248651505,0.4416097402572632,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,3,0.4387097805738449,0.40714190155267715,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,4,0.4468560367822647,0.410152368247509,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,5,0.43119482696056366,0.44641895592212677,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,6,0.5052512213587761,0.4179626330733299,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,7,0.45704368501901627,0.4121421128511429,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,8,0.4994935542345047,0.4555445462465286,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,9,0.4464728906750679,0.46263890713453293,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,10,0.4870758205652237,0.4336519092321396,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,11,0.44451113790273666,0.4615638181567192,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,12,0.4547397866845131,0.4180605858564377,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,13,0.45533255487680435,0.3679846003651619,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,14,0.448180690407753,0.3884381949901581,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,15,0.4748334139585495,0.41909099370241165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,16,0.4496340975165367,0.3921789452433586,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,17,0.4832766056060791,0.44555244594812393,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,18,0.49944470077753067,0.4450851157307625,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,19,0.5016860514879227,0.41711435467004776,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,20,0.4742372930049896,0.3691003620624542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,21,0.5284817814826965,0.4390684887766838,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,22,0.5837893784046173,0.39424706995487213,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,23,0.49951569736003876,0.4593276232481003,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,24,0.46921510994434357,0.45511655509471893,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,25,0.48188212513923645,0.4363335371017456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,26,0.5272199213504791,0.4110845550894737,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,27,0.47312168776988983,0.3896201401948929,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,28,0.5824490487575531,0.4257667660713196,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
18,eight_schools_noncentered,2,bucketed,history,128,512,10,29,0.5315382853150368,0.460116945207119,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,0,0.5928311347961426,0.4556725546717644,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,1,0.5420554727315903,0.378367617726326,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,2,0.6449235826730728,0.4416097402572632,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,3,0.612434633076191,0.40714190155267715,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,4,0.5922458097338676,0.410152368247509,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,5,0.5983443111181259,0.44641895592212677,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,6,0.6197457239031792,0.4179626330733299,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,7,0.5948397815227509,0.4121421128511429,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,8,0.5347483828663826,0.4555445462465286,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,9,0.59258733689785,0.46263890713453293,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,10,0.5079157203435898,0.4336519092321396,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,11,0.5735976174473763,0.4615638181567192,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,12,0.6145424172282219,0.4180605858564377,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,13,0.6007034182548523,0.3679846003651619,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,14,0.5925869196653366,0.3884381949901581,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,15,0.5395598188042641,0.41909099370241165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,16,0.6124367341399193,0.3921789452433586,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,17,0.5707246884703636,0.44555244594812393,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,18,0.5550701469182968,0.4450851157307625,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,19,0.5737964957952499,0.41711435467004776,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,20,0.4987998455762863,0.3691003620624542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,21,0.5052347332239151,0.4390684887766838,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,22,0.45803724974393845,0.39424706995487213,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,23,0.5650560334324837,0.4593276232481003,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,24,0.4939466118812561,0.45511655509471893,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,25,0.6019193530082703,0.4363335371017456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,26,0.5406278148293495,0.4110845550894737,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,27,0.6038979738950729,0.3896201401948929,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,28,0.5380923971533775,0.4257667660713196,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
19,eight_schools_noncentered,2,bucketed,last_depth,64,512,10,29,0.5554063245654106,0.460116945207119,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,0,0.47992584854364395,0.4556725546717644,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,1,0.46581509709358215,0.378367617726326,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,2,0.49272656440734863,0.4416097402572632,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,3,0.4450855404138565,0.40714190155267715,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,4,0.44587673991918564,0.410152368247509,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,5,0.5130446255207062,0.44641895592212677,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,6,0.44266730546951294,0.4179626330733299,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,7,0.47068165987730026,0.4121421128511429,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,8,0.42044805735349655,0.4555445462465286,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,9,0.4769906550645828,0.46263890713453293,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,10,0.48788119852542877,0.4336519092321396,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,11,0.459354005753994,0.4615638181567192,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,12,0.48638611286878586,0.4180605858564377,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,13,0.508270613849163,0.3679846003651619,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,14,0.43394453823566437,0.3884381949901581,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,15,0.48685965687036514,0.41909099370241165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,16,0.45043858140707016,0.3921789452433586,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,17,0.4676908254623413,0.44555244594812393,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,18,0.4847659394145012,0.4450851157307625,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,19,0.5198750495910645,0.41711435467004776,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,20,0.4905356392264366,0.3691003620624542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,21,0.4705062806606293,0.4390684887766838,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,22,0.48853661119937897,0.39424706995487213,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,23,0.44556473195552826,0.4593276232481003,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,24,0.5880318209528923,0.45511655509471893,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,25,0.4998222663998604,0.4363335371017456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,26,0.5165891125798225,0.4110845550894737,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,27,0.5153759941458702,0.3896201401948929,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,28,0.5164980068802834,0.4257667660713196,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
20,eight_schools_noncentered,2,bucketed,last_depth,128,512,10,29,0.5421264320611954,0.460116945207119,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,0,0.4646318480372429,0.4646318480372429,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,1,0.428147591650486,0.428147591650486,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,2,0.4805832579731941,0.4805832579731941,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,3,0.4101331904530525,0.4101331904530525,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,4,0.4012357369065285,0.4012357369065285,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,5,0.4564378634095192,0.4564378634095192,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,6,0.47399524599313736,0.47399524599313736,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,7,0.43264031410217285,0.43264031410217285,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,8,0.4951229467988014,0.4951229467988014,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,9,0.4508848413825035,0.4508848413825035,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,10,0.3554346412420273,0.3554346412420273,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,11,0.4313773140311241,0.4313773140311241,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,12,0.41100338101387024,0.41100338101387024,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,13,0.466988205909729,0.466988205909729,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,14,0.43183381110429764,0.43183381110429764,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,15,0.42228245735168457,0.42228245735168457,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,16,0.46606476604938507,0.46606476604938507,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,17,0.43436627089977264,0.43436627089977264,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,18,0.4079134464263916,0.4079134464263916,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,19,0.4410007819533348,0.4410007819533348,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,20,0.45591771602630615,0.45591771602630615,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,21,0.37724124640226364,0.37724124640226364,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,22,0.4076914042234421,0.4076914042234421,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,23,0.4569900929927826,0.4569900929927826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,24,0.39084361493587494,0.39084361493587494,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,25,0.40507252514362335,0.40507252514362335,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,26,0.3771941661834717,0.3771941661834717,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,27,0.48411958664655685,0.48411958664655685,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,28,0.455535463988781,0.455535463988781,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
21,eight_schools_noncentered,3,monolithic,monolithic,0,512,10,29,0.43185777217149734,0.43185777217149734,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,0,0.5560518950223923,0.4646318480372429,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,1,0.6145079508423805,0.428147591650486,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,2,0.5097143724560738,0.4805832579731941,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,3,0.5763752162456512,0.4101331904530525,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,4,0.5321449339389801,0.4012357369065285,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,5,0.51008490473032,0.4564378634095192,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,6,0.5864667445421219,0.47399524599313736,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,7,0.6053469032049179,0.43264031410217285,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,8,0.5825431495904922,0.4951229467988014,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,9,0.579477347433567,0.4508848413825035,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,10,0.5137260034680367,0.3554346412420273,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,11,0.5258814916014671,0.4313773140311241,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,12,0.5832338556647301,0.41100338101387024,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,13,0.532649353146553,0.466988205909729,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,14,0.5956643000245094,0.43183381110429764,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,15,0.5451195761561394,0.42228245735168457,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,16,0.49286528676748276,0.46606476604938507,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,17,0.5589620247483253,0.43436627089977264,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,18,0.5665996298193932,0.4079134464263916,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,19,0.579069621860981,0.4410007819533348,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,20,0.6207744628190994,0.45591771602630615,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,21,0.5728347525000572,0.37724124640226364,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,22,0.5526169985532761,0.4076914042234421,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,23,0.542488768696785,0.4569900929927826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,24,0.5865366831421852,0.39084361493587494,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,25,0.5879281759262085,0.40507252514362335,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
22,eight_schools_noncentered,3,bucketed,none,64,512,10,26,0.6108739674091339,0.3771941661834717,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
